,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
7/28/17,12:00:02 AM,VALID,911.012,VALID,911.1,VALID,911.0,VALID,12.5,VALID,12.5,VALID,12.5,VALID,85.147,VALID,85.4,VALID,84.6,VALID,0.012,VALID,0.027,VALID,0.0,VALID,5.244,VALID,5.252,VALID,5.227,VALID,17.545,VALID,17.565,VALID,17.525,VALID,8.355,VALID,8.386,VALID,8.314,VALID,15.2,VALID,15.2,VALID,15.2,VALID,14.7,VALID,14.7,VALID,14.7,VALID,14.22,VALID,14.3,VALID,14.2,VALID,327.759,VALID,327.759,VALID,327.759,VALID,73.0,VALID,55.0,VALID,73.0,VALID,2.589,VALID,6.602,VALID,0.398,VALID,0.0,VALID,12.375,
7/28/17,12:10:02 AM,VALID,910.997,VALID,911.0,VALID,910.9,VALID,12.5,VALID,12.5,VALID,12.5,VALID,84.725,VALID,84.9,VALID,84.5,VALID,0.02,VALID,0.055,VALID,0.0,VALID,5.252,VALID,5.277,VALID,5.227,VALID,17.545,VALID,17.565,VALID,17.525,VALID,8.367,VALID,8.386,VALID,8.314,VALID,15.2,VALID,15.2,VALID,15.2,VALID,14.71,VALID,14.8,VALID,14.7,VALID,14.23,VALID,14.3,VALID,14.2,VALID,327.759,VALID,327.759,VALID,327.759,VALID,72.0,VALID,73.0,VALID,65.0,VALID,2.84,VALID,5.602,VALID,0.5,VALID,0.0,VALID,12.367,
7/28/17,12:20:02 AM,VALID,910.988,VALID,911.0,VALID,910.9,VALID,12.505,VALID,12.6,VALID,12.5,VALID,84.38,VALID,84.7,VALID,84.0,VALID,0.012,VALID,0.037,VALID,0.0,VALID,5.292,VALID,5.402,VALID,5.227,VALID,17.545,VALID,17.565,VALID,17.525,VALID,8.357,VALID,8.386,VALID,8.314,VALID,15.2,VALID,15.2,VALID,15.2,VALID,14.7,VALID,14.7,VALID,14.7,VALID,14.25,VALID,14.3,VALID,14.2,VALID,327.759,VALID,327.759,VALID,327.759,VALID,60.0,VALID,48.0,VALID,114.0,VALID,3.18,VALID,6.898,VALID,0.602,VALID,0.0,VALID,12.377,
7/28/17,12:30:02 AM,VALID,910.915,VALID,911.0,VALID,910.9,VALID,12.5,VALID,12.5,VALID,12.5,VALID,83.905,VALID,84.3,VALID,83.7,VALID,0.007,VALID,0.022,VALID,0.0,VALID,5.259,VALID,5.277,VALID,5.227,VALID,17.547,VALID,17.565,VALID,17.545,VALID,8.326,VALID,8.338,VALID,8.314,VALID,15.2,VALID,15.2,VALID,15.2,VALID,14.7,VALID,14.7,VALID,14.7,VALID,14.24,VALID,14.3,VALID,14.2,VALID,327.759,VALID,327.759,VALID,327.759,VALID,64.0,VALID,57.0,VALID,163.0,VALID,3.299,VALID,6.703,VALID,0.797,VALID,0.0,VALID,12.378,
7/28/17,12:40:02 AM,VALID,910.898,VALID,911.0,VALID,910.8,VALID,12.483,VALID,12.5,VALID,12.4,VALID,84.082,VALID,84.3,VALID,83.8,VALID,0.006,VALID,0.026,VALID,0.0,VALID,5.269,VALID,5.277,VALID,5.252,VALID,17.545,VALID,17.565,VALID,17.525,VALID,8.357,VALID,8.386,VALID,8.314,VALID,15.2,VALID,15.2,VALID,15.2,VALID,14.7,VALID,14.7,VALID,14.7,VALID,14.27,VALID,14.3,VALID,14.2,VALID,327.759,VALID,327.759,VALID,327.759,VALID,58.0,VALID,54.0,VALID,43.0,VALID,1.926,VALID,4.297,VALID,0.203,VALID,0.0,VALID,12.377,
7/28/17,12:50:02 AM,VALID,910.898,VALID,910.9,VALID,910.8,VALID,12.4,VALID,12.4,VALID,12.4,VALID,84.205,VALID,84.4,VALID,84.0,VALID,0.018,VALID,0.045,VALID,0.0,VALID,5.257,VALID,5.277,VALID,5.252,VALID,17.548,VALID,17.565,VALID,17.525,VALID,8.343,VALID,8.386,VALID,8.314,VALID,15.2,VALID,15.2,VALID,15.2,VALID,14.72,VALID,14.8,VALID,14.7,VALID,14.25,VALID,14.3,VALID,14.2,VALID,327.82,VALID,328.369,VALID,327.759,VALID,59.0,VALID,62.0,VALID,36.0,VALID,2.647,VALID,5.203,VALID,0.602,VALID,0.0,VALID,12.375,
7/28/17,1:00:03 AM,VALID,910.878,VALID,910.9,VALID,910.8,VALID,12.335,VALID,12.4,VALID,12.3,VALID,84.093,VALID,84.3,VALID,83.7,VALID,0.013,VALID,0.049,VALID,0.0,VALID,5.254,VALID,5.277,VALID,5.227,VALID,17.549,VALID,17.565,VALID,17.545,VALID,8.369,VALID,8.386,VALID,8.362,VALID,15.2,VALID,15.2,VALID,15.2,VALID,14.71,VALID,14.8,VALID,14.7,VALID,14.24,VALID,14.3,VALID,14.2,VALID,327.881,VALID,328.369,VALID,327.759,VALID,61.0,VALID,49.0,VALID,166.0,VALID,2.889,VALID,6.203,VALID,0.297,VALID,0.0,VALID,12.372,
7/28/17,1:10:03 AM,VALID,910.81,VALID,910.9,VALID,910.8,VALID,12.29,VALID,12.3,VALID,12.2,VALID,84.182,VALID,84.5,VALID,83.9,VALID,0.004,VALID,0.023,VALID,0.0,VALID,5.255,VALID,5.277,VALID,5.252,VALID,17.549,VALID,17.565,VALID,17.525,VALID,8.338,VALID,8.362,VALID,8.314,VALID,15.2,VALID,15.2,VALID,15.2,VALID,14.7,VALID,14.7,VALID,14.7,VALID,14.25,VALID,14.3,VALID,14.2,VALID,327.82,VALID,328.369,VALID,327.759,VALID,61.0,VALID,51.0,VALID,185.0,VALID,2.218,VALID,5.203,VALID,0.203,VALID,0.0,VALID,12.369,
7/28/17,1:20:03 AM,VALID,910.885,VALID,910.9,VALID,910.8,VALID,12.198,VALID,12.2,VALID,12.1,VALID,84.392,VALID,84.8,VALID,84.0,VALID,0.002,VALID,0.011,VALID,0.0,VALID,5.254,VALID,5.277,VALID,5.227,VALID,17.544,VALID,17.565,VALID,17.525,VALID,8.355,VALID,8.386,VALID,8.314,VALID,15.2,VALID,15.2,VALID,15.2,VALID,14.73,VALID,14.8,VALID,14.7,VALID,14.27,VALID,14.3,VALID,14.2,VALID,327.881,VALID,328.369,VALID,327.759,VALID,55.0,VALID,61.0,VALID,72.0,VALID,3.176,VALID,9.203,VALID,0.203,VALID,0.0,VALID,12.35,
7/28/17,1:30:03 AM,VALID,910.898,VALID,911.0,VALID,910.8,VALID,12.07,VALID,12.1,VALID,12.0,VALID,84.787,VALID,85.1,VALID,84.5,VALID,0.001,VALID,0.011,VALID,0.0,VALID,5.254,VALID,5.277,VALID,5.252,VALID,17.547,VALID,17.565,VALID,17.525,VALID,8.371,VALID,8.386,VALID,8.362,VALID,15.2,VALID,15.2,VALID,15.2,VALID,14.71,VALID,14.8,VALID,14.7,VALID,14.28,VALID,14.3,VALID,14.2,VALID,328.064,VALID,328.369,VALID,327.759,VALID,47.0,VALID,55.0,VALID,116.0,VALID,2.865,VALID,5.898,VALID,0.203,VALID,0.0,VALID,12.354,
7/28/17,1:40:03 AM,VALID,910.928,VALID,911.0,VALID,910.9,VALID,12.0,VALID,12.0,VALID,12.0,VALID,85.237,VALID,85.4,VALID,85.1,VALID,0.0,VALID,0.0,VALID,0.0,VALID,5.255,VALID,5.277,VALID,5.252,VALID,17.548,VALID,17.565,VALID,17.525,VALID,8.343,VALID,8.386,VALID,8.29,VALID,15.2,VALID,15.2,VALID,15.2,VALID,14.72,VALID,14.8,VALID,14.7,VALID,14.27,VALID,14.3,VALID,14.2,VALID,328.247,VALID,328.369,VALID,327.759,VALID,51.0,VALID,65.0,VALID,320.0,VALID,2.5,VALID,5.297,VALID,0.297,VALID,0.0,VALID,12.358,
7/28/17,1:50:03 AM,VALID,910.928,VALID,911.0,VALID,910.9,VALID,11.918,VALID,12.0,VALID,11.9,VALID,85.253,VALID,85.7,VALID,85.0,VALID,0.004,VALID,0.022,VALID,0.0,VALID,5.256,VALID,5.277,VALID,5.252,VALID,17.551,VALID,17.565,VALID,17.545,VALID,8.357,VALID,8.362,VALID,8.338,VALID,15.2,VALID,15.2,VALID,15.2,VALID,14.7,VALID,14.7,VALID,14.7,VALID,14.28,VALID,14.3,VALID,14.2,VALID,328.308,VALID,328.369,VALID,327.759,VALID,52.0,VALID,46.0,VALID,23.0,VALID,3.656,VALID,7.797,VALID,0.703,VALID,0.0,VALID,12.356,
7/28/17,2:00:03 AM,VALID,910.912,VALID,911.0,VALID,910.9,VALID,11.803,VALID,11.9,VALID,11.8,VALID,85.938,VALID,86.4,VALID,85.5,VALID,0.021,VALID,0.042,VALID,0.0,VALID,5.257,VALID,5.277,VALID,5.227,VALID,17.553,VALID,17.565,VALID,17.525,VALID,8.359,VALID,8.386,VALID,8.314,VALID,15.2,VALID,15.2,VALID,15.2,VALID,14.7,VALID,14.7,VALID,14.7,VALID,14.27,VALID,14.3,VALID,14.2,VALID,328.247,VALID,328.369,VALID,327.759,VALID,33.0,VALID,46.0,VALID,199.0,VALID,2.482,VALID,8.203,VALID,0.203,VALID,0.0,VALID,12.354,
7/28/17,2:10:03 AM,VALID,910.893,VALID,911.0,VALID,910.8,VALID,11.717,VALID,11.8,VALID,11.7,VALID,86.267,VALID,86.4,VALID,85.9,VALID,0.012,VALID,0.037,VALID,0.0,VALID,5.257,VALID,5.277,VALID,5.252,VALID,17.548,VALID,17.565,VALID,17.525,VALID,8.35,VALID,8.362,VALID,8.314,VALID,15.2,VALID,15.2,VALID,15.2,VALID,14.71,VALID,14.8,VALID,14.7,VALID,14.3,VALID,14.3,VALID,14.3,VALID,328.369,VALID,328.369,VALID,328.369,VALID,38.0,VALID,67.0,VALID,153.0,VALID,1.811,VALID,4.703,VALID,0.203,VALID,0.0,VALID,12.35,
7/28/17,2:20:03 AM,VALID,910.753,VALID,910.9,VALID,910.7,VALID,11.697,VALID,11.7,VALID,11.6,VALID,85.79,VALID,86.1,VALID,84.9,VALID,0.004,VALID,0.035,VALID,0.0,VALID,5.257,VALID,5.277,VALID,5.252,VALID,17.549,VALID,17.565,VALID,17.545,VALID,8.374,VALID,8.386,VALID,8.362,VALID,15.2,VALID,15.2,VALID,15.2,VALID,14.71,VALID,14.8,VALID,14.7,VALID,14.3,VALID,14.3,VALID,14.3,VALID,328.308,VALID,328.369,VALID,327.759,VALID,42.0,VALID,26.0,VALID,258.0,VALID,3.31,VALID,8.297,VALID,0.203,VALID,0.0,VALID,12.347,
7/28/17,2:30:03 AM,VALID,910.68,VALID,910.7,VALID,910.6,VALID,11.602,VALID,11.7,VALID,11.6,VALID,85.875,VALID,86.2,VALID,85.4,VALID,0.008,VALID,0.029,VALID,0.0,VALID,5.254,VALID,5.277,VALID,5.227,VALID,17.543,VALID,17.545,VALID,17.525,VALID,8.355,VALID,8.386,VALID,8.314,VALID,15.2,VALID,15.2,VALID,15.2,VALID,14.73,VALID,14.8,VALID,14.7,VALID,14.29,VALID,14.3,VALID,14.2,VALID,328.369,VALID,328.369,VALID,328.369,VALID,30.0,VALID,78.0,VALID,126.0,VALID,2.769,VALID,5.602,VALID,0.297,VALID,0.0,VALID,12.341,
7/28/17,2:40:03 AM,VALID,910.65,VALID,910.7,VALID,910.5,VALID,11.69,VALID,11.7,VALID,11.6,VALID,85.215,VALID,85.5,VALID,84.8,VALID,0.007,VALID,0.032,VALID,0.0,VALID,5.255,VALID,5.277,VALID,5.227,VALID,17.547,VALID,17.565,VALID,17.525,VALID,8.374,VALID,8.386,VALID,8.338,VALID,15.2,VALID,15.2,VALID,15.2,VALID,14.72,VALID,14.8,VALID,14.7,VALID,14.29,VALID,14.3,VALID,14.2,VALID,328.308,VALID,328.369,VALID,327.759,VALID,46.0,VALID,10.0,VALID,309.0,VALID,2.847,VALID,7.398,VALID,0.297,VALID,0.0,VALID,12.319,
