,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
10/25/17,12:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.01,VALID,0.027,VALID,0.0,VALID,8.799,VALID,8.814,VALID,8.79,VALID,18.265,VALID,18.281,VALID,18.261,VALID,9.739,VALID,9.777,VALID,9.707,VALID,19.3,VALID,19.3,VALID,19.3,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.4,VALID,18.4,VALID,18.4,VALID,330.811,VALID,330.811,VALID,330.811,VALID,32.0,VALID,65.0,VALID,2.0,VALID,3.126,VALID,6.602,VALID,0.203,VALID,0.0,VALID,12.403,
10/25/17,12:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.0,VALID,0.0,VALID,0.0,VALID,8.807,VALID,8.814,VALID,8.79,VALID,18.259,VALID,18.281,VALID,18.241,VALID,9.737,VALID,9.753,VALID,9.707,VALID,19.28,VALID,19.3,VALID,19.2,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.42,VALID,18.5,VALID,18.4,VALID,330.811,VALID,330.811,VALID,330.811,VALID,27.0,VALID,51.0,VALID,62.0,VALID,2.67,VALID,6.898,VALID,0.297,VALID,0.0,VALID,12.401,
10/25/17,12:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.009,VALID,0.039,VALID,0.0,VALID,8.811,VALID,8.814,VALID,8.79,VALID,18.263,VALID,18.281,VALID,18.241,VALID,9.76,VALID,9.777,VALID,9.753,VALID,19.3,VALID,19.3,VALID,19.3,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.42,VALID,18.5,VALID,18.4,VALID,330.811,VALID,330.811,VALID,330.811,VALID,34.0,VALID,25.0,VALID,1.0,VALID,3.714,VALID,7.898,VALID,0.203,VALID,0.0,VALID,12.398,
10/25/17,12:30:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.007,VALID,0.021,VALID,0.0,VALID,8.811,VALID,8.814,VALID,8.79,VALID,18.259,VALID,18.261,VALID,18.241,VALID,9.753,VALID,9.777,VALID,9.73,VALID,19.29,VALID,19.3,VALID,19.2,VALID,18.59,VALID,18.6,VALID,18.5,VALID,18.4,VALID,18.4,VALID,18.4,VALID,330.811,VALID,330.811,VALID,330.811,VALID,41.0,VALID,53.0,VALID,60.0,VALID,4.14,VALID,8.398,VALID,0.898,VALID,0.0,VALID,12.384,
10/25/17,12:40:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.005,VALID,0.016,VALID,0.0,VALID,8.809,VALID,8.814,VALID,8.79,VALID,18.261,VALID,18.261,VALID,18.261,VALID,9.735,VALID,9.753,VALID,9.707,VALID,19.3,VALID,19.3,VALID,19.3,VALID,18.59,VALID,18.6,VALID,18.5,VALID,18.44,VALID,18.5,VALID,18.4,VALID,330.811,VALID,330.811,VALID,330.811,VALID,49.0,VALID,61.0,VALID,104.0,VALID,4.485,VALID,8.5,VALID,1.102,VALID,0.0,VALID,12.378,
10/25/17,12:50:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.009,VALID,0.033,VALID,0.0,VALID,8.807,VALID,8.814,VALID,8.79,VALID,18.261,VALID,18.261,VALID,18.261,VALID,9.723,VALID,9.753,VALID,9.707,VALID,19.3,VALID,19.3,VALID,19.3,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.43,VALID,18.5,VALID,18.4,VALID,330.811,VALID,330.811,VALID,330.811,VALID,29.0,VALID,32.0,VALID,14.0,VALID,3.243,VALID,6.5,VALID,0.602,VALID,0.0,VALID,12.387,
10/25/17,1:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.002,VALID,0.013,VALID,0.0,VALID,8.802,VALID,8.814,VALID,8.79,VALID,18.259,VALID,18.261,VALID,18.241,VALID,9.746,VALID,9.753,VALID,9.73,VALID,19.28,VALID,19.3,VALID,19.2,VALID,18.59,VALID,18.6,VALID,18.5,VALID,18.41,VALID,18.5,VALID,18.4,VALID,330.811,VALID,330.811,VALID,330.811,VALID,26.0,VALID,44.0,VALID,298.0,VALID,3.06,VALID,6.297,VALID,0.203,VALID,0.0,VALID,12.385,
10/25/17,1:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.005,VALID,0.021,VALID,0.0,VALID,8.809,VALID,8.814,VALID,8.79,VALID,18.263,VALID,18.281,VALID,18.261,VALID,9.723,VALID,9.753,VALID,9.707,VALID,19.3,VALID,19.3,VALID,19.3,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.45,VALID,18.5,VALID,18.4,VALID,330.811,VALID,330.811,VALID,330.811,VALID,24.0,VALID,360.0,VALID,66.0,VALID,2.628,VALID,5.797,VALID,0.5,VALID,0.0,VALID,12.383,
10/25/17,1:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.014,VALID,0.046,VALID,0.0,VALID,8.804,VALID,8.814,VALID,8.79,VALID,18.259,VALID,18.261,VALID,18.241,VALID,9.73,VALID,9.753,VALID,9.707,VALID,19.29,VALID,19.3,VALID,19.2,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.43,VALID,18.5,VALID,18.4,VALID,330.811,VALID,330.811,VALID,330.811,VALID,34.0,VALID,67.0,VALID,166.0,VALID,3.219,VALID,5.602,VALID,0.297,VALID,0.0,VALID,12.379,
10/25/17,1:30:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.018,VALID,0.047,VALID,0.0,VALID,8.809,VALID,8.814,VALID,8.79,VALID,18.257,VALID,18.281,VALID,18.241,VALID,9.732,VALID,9.753,VALID,9.707,VALID,19.28,VALID,19.3,VALID,19.2,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.43,VALID,18.5,VALID,18.4,VALID,330.933,VALID,331.421,VALID,330.811,VALID,39.0,VALID,42.0,VALID,155.0,VALID,2.755,VALID,6.0,VALID,0.297,VALID,0.0,VALID,12.376,
10/25/17,1:40:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.012,VALID,0.042,VALID,0.0,VALID,8.809,VALID,8.814,VALID,8.79,VALID,18.257,VALID,18.261,VALID,18.241,VALID,9.749,VALID,9.753,VALID,9.73,VALID,19.28,VALID,19.3,VALID,19.2,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.44,VALID,18.5,VALID,18.4,VALID,331.421,VALID,331.421,VALID,331.421,VALID,44.0,VALID,54.0,VALID,71.0,VALID,3.1,VALID,7.5,VALID,0.398,VALID,0.0,VALID,12.371,
10/25/17,1:50:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.018,VALID,0.05,VALID,0.0,VALID,8.811,VALID,8.814,VALID,8.79,VALID,18.261,VALID,18.281,VALID,18.241,VALID,9.714,VALID,9.73,VALID,9.683,VALID,19.27,VALID,19.3,VALID,19.2,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.46,VALID,18.5,VALID,18.4,VALID,331.421,VALID,331.421,VALID,331.421,VALID,54.0,VALID,62.0,VALID,338.0,VALID,3.03,VALID,6.297,VALID,0.297,VALID,0.0,VALID,12.35,
10/25/17,2:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.009,VALID,0.041,VALID,0.0,VALID,8.805,VALID,8.814,VALID,8.79,VALID,18.261,VALID,18.261,VALID,18.241,VALID,9.744,VALID,9.777,VALID,9.73,VALID,19.24,VALID,19.3,VALID,19.2,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.46,VALID,18.5,VALID,18.4,VALID,331.421,VALID,331.421,VALID,331.421,VALID,48.0,VALID,73.0,VALID,45.0,VALID,3.96,VALID,8.297,VALID,0.297,VALID,0.0,VALID,12.351,
10/25/17,2:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.008,VALID,0.039,VALID,0.0,VALID,8.799,VALID,8.814,VALID,8.79,VALID,18.258,VALID,18.261,VALID,18.241,VALID,9.721,VALID,9.753,VALID,9.707,VALID,19.26,VALID,19.3,VALID,19.2,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.47,VALID,18.5,VALID,18.4,VALID,331.482,VALID,332.031,VALID,331.421,VALID,27.0,VALID,28.0,VALID,107.0,VALID,2.521,VALID,5.102,VALID,0.203,VALID,0.0,VALID,12.354,
10/25/17,2:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.002,VALID,0.015,VALID,0.0,VALID,8.804,VALID,8.814,VALID,8.79,VALID,18.261,VALID,18.261,VALID,18.261,VALID,9.718,VALID,9.73,VALID,9.707,VALID,19.2,VALID,19.2,VALID,19.2,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.47,VALID,18.5,VALID,18.4,VALID,331.421,VALID,331.421,VALID,331.421,VALID,21.0,VALID,17.0,VALID,257.0,VALID,1.844,VALID,4.5,VALID,0.203,VALID,0.0,VALID,12.35,
10/25/17,2:30:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.002,VALID,0.022,VALID,0.0,VALID,8.808,VALID,8.814,VALID,8.79,VALID,18.265,VALID,18.281,VALID,18.261,VALID,9.737,VALID,9.753,VALID,9.707,VALID,19.2,VALID,19.2,VALID,19.2,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.48,VALID,18.5,VALID,18.4,VALID,331.055,VALID,331.421,VALID,330.811,VALID,52.0,VALID,73.0,VALID,37.0,VALID,3.167,VALID,6.797,VALID,1.203,VALID,0.0,VALID,12.344,
10/25/17,2:40:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.002,VALID,0.008,VALID,0.0,VALID,8.809,VALID,8.814,VALID,8.79,VALID,18.255,VALID,18.261,VALID,18.241,VALID,9.723,VALID,9.753,VALID,9.683,VALID,19.2,VALID,19.2,VALID,19.2,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.47,VALID,18.5,VALID,18.4,VALID,330.383,VALID,330.811,VALID,330.2,VALID,47.0,VALID,74.0,VALID,279.0,VALID,2.809,VALID,5.203,VALID,0.203,VALID,0.0,VALID,12.338,
10/25/17,2:50:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.016,VALID,0.039,VALID,0.0,VALID,8.799,VALID,8.814,VALID,8.79,VALID,18.263,VALID,18.281,VALID,18.241,VALID,9.735,VALID,9.777,VALID,9.707,VALID,19.2,VALID,19.2,VALID,19.2,VALID,18.59,VALID,18.6,VALID,18.5,VALID,18.49,VALID,18.5,VALID,18.4,VALID,330.2,VALID,330.2,VALID,330.2,VALID,25.0,VALID,14.0,VALID,176.0,VALID,2.557,VALID,6.5,VALID,0.297,VALID,0.0,VALID,12.333,
10/25/17,3:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.009,VALID,0.042,VALID,0.0,VALID,8.804,VALID,8.814,VALID,8.79,VALID,18.252,VALID,18.261,VALID,18.241,VALID,9.725,VALID,9.777,VALID,9.707,VALID,19.21,VALID,19.3,VALID,19.2,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.48,VALID,18.5,VALID,18.4,VALID,329.834,VALID,330.2,VALID,329.59,VALID,24.0,VALID,41.0,VALID,250.0,VALID,3.336,VALID,6.797,VALID,0.398,VALID,0.0,VALID,12.325,
10/25/17,3:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.0,VALID,0.005,VALID,0.0,VALID,8.807,VALID,8.814,VALID,8.79,VALID,18.255,VALID,18.261,VALID,18.222,VALID,9.716,VALID,9.753,VALID,9.683,VALID,19.2,VALID,19.2,VALID,19.2,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.5,VALID,18.5,VALID,18.5,VALID,329.59,VALID,329.59,VALID,329.59,VALID,36.0,VALID,45.0,VALID,28.0,VALID,3.516,VALID,6.797,VALID,0.398,VALID,0.0,VALID,12.3,
10/25/17,3:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.017,VALID,0.054,VALID,0.0,VALID,8.804,VALID,8.814,VALID,8.79,VALID,18.255,VALID,18.261,VALID,18.241,VALID,9.723,VALID,9.753,VALID,9.707,VALID,19.2,VALID,19.2,VALID,19.2,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.5,VALID,18.5,VALID,18.5,VALID,329.712,VALID,330.2,VALID,329.59,VALID,27.0,VALID,14.0,VALID,342.0,VALID,3.447,VALID,5.102,VALID,1.297,VALID,0.0,VALID,12.305,
10/25/17,3:30:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.023,VALID,0.084,VALID,0.0,VALID,8.812,VALID,8.837,VALID,8.79,VALID,18.257,VALID,18.261,VALID,18.241,VALID,9.721,VALID,9.753,VALID,9.683,VALID,19.2,VALID,19.2,VALID,19.2,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.51,VALID,18.6,VALID,18.5,VALID,330.017,VALID,330.2,VALID,329.59,VALID,6.0,VALID,350.0,VALID,360.0,VALID,1.994,VALID,3.602,VALID,0.602,VALID,0.0,VALID,12.306,
10/25/17,3:40:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.004,VALID,0.027,VALID,0.0,VALID,8.797,VALID,8.814,VALID,8.766,VALID,18.257,VALID,18.261,VALID,18.241,VALID,9.721,VALID,9.753,VALID,9.683,VALID,19.2,VALID,19.2,VALID,19.2,VALID,18.6,VALID,18.6,VALID,18.6,VALID,18.51,VALID,18.6,VALID,18.5,VALID,329.895,VALID,330.2,VALID,329.59,VALID,27.0,VALID,26.0,VALID,356.0,VALID,3.196,VALID,7.203,VALID,0.898,VALID,0.0,VALID,12.301,
