,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
3/5/17,12:00:02 AM,VALID,897.6,VALID,897.6,VALID,897.6,VALID,19.1,VALID,19.1,VALID,19.1,VALID,93.84,VALID,93.9,VALID,93.8,VALID,0.024,VALID,0.057,VALID,0.0,VALID,15.351,VALID,15.351,VALID,15.351,VALID,15.89,VALID,15.914,VALID,15.873,VALID,9.539,VALID,9.567,VALID,9.52,VALID,24.1,VALID,24.1,VALID,24.1,VALID,23.37,VALID,23.4,VALID,23.3,VALID,23.23,VALID,23.3,VALID,23.2,VALID,373.108,VALID,374.146,VALID,372.314,VALID,155.0,VALID,173.0,VALID,154.0,VALID,0.609,VALID,0.898,VALID,0.297,VALID,0.0,VALID,12.396,
3/5/17,12:10:02 AM,VALID,897.582,VALID,897.6,VALID,897.5,VALID,19.1,VALID,19.1,VALID,19.1,VALID,93.8,VALID,93.8,VALID,93.8,VALID,0.019,VALID,0.049,VALID,0.0,VALID,15.327,VALID,15.351,VALID,15.309,VALID,15.893,VALID,15.914,VALID,15.873,VALID,9.539,VALID,9.567,VALID,9.496,VALID,24.1,VALID,24.1,VALID,24.1,VALID,23.35,VALID,23.4,VALID,23.3,VALID,23.24,VALID,23.3,VALID,23.2,VALID,375.244,VALID,375.977,VALID,374.146,VALID,143.0,VALID,159.0,VALID,107.0,VALID,0.419,VALID,0.703,VALID,0.102,VALID,0.0,VALID,12.39,
3/5/17,12:20:02 AM,VALID,897.568,VALID,897.6,VALID,897.5,VALID,19.02,VALID,19.1,VALID,19.0,VALID,93.797,VALID,93.8,VALID,93.7,VALID,0.04,VALID,0.076,VALID,0.005,VALID,15.28,VALID,15.309,VALID,15.225,VALID,15.903,VALID,15.935,VALID,15.873,VALID,9.548,VALID,9.567,VALID,9.52,VALID,24.07,VALID,24.1,VALID,24.0,VALID,23.37,VALID,23.4,VALID,23.3,VALID,23.26,VALID,23.3,VALID,23.2,VALID,377.502,VALID,378.418,VALID,376.587,VALID,262.0,VALID,6.0,VALID,266.0,VALID,0.164,VALID,0.297,VALID,0.0,VALID,0.0,VALID,12.369,
3/5/17,12:30:02 AM,VALID,897.543,VALID,897.6,VALID,897.5,VALID,19.0,VALID,19.0,VALID,19.0,VALID,93.845,VALID,93.9,VALID,93.8,VALID,0.052,VALID,0.08,VALID,0.023,VALID,15.22,VALID,15.246,VALID,15.204,VALID,15.89,VALID,15.914,VALID,15.873,VALID,9.527,VALID,9.567,VALID,9.496,VALID,24.05,VALID,24.1,VALID,24.0,VALID,23.36,VALID,23.4,VALID,23.3,VALID,23.24,VALID,23.3,VALID,23.2,VALID,380.31,VALID,382.08,VALID,379.028,VALID,183.0,VALID,244.0,VALID,144.0,VALID,0.208,VALID,0.5,VALID,0.0,VALID,0.0,VALID,12.38,
3/5/17,12:40:02 AM,VALID,897.6,VALID,897.6,VALID,897.6,VALID,18.937,VALID,19.0,VALID,18.9,VALID,93.843,VALID,93.9,VALID,93.8,VALID,0.048,VALID,0.091,VALID,0.0,VALID,15.195,VALID,15.204,VALID,15.183,VALID,15.889,VALID,15.914,VALID,15.873,VALID,9.532,VALID,9.567,VALID,9.52,VALID,24.0,VALID,24.0,VALID,24.0,VALID,23.35,VALID,23.4,VALID,23.3,VALID,23.25,VALID,23.3,VALID,23.2,VALID,382.507,VALID,382.69,VALID,382.08,VALID,25.0,VALID,91.0,VALID,195.0,VALID,0.219,VALID,0.398,VALID,0.0,VALID,0.0,VALID,12.381,
3/5/17,12:50:02 AM,VALID,897.6,VALID,897.6,VALID,897.6,VALID,18.9,VALID,18.9,VALID,18.9,VALID,93.823,VALID,93.9,VALID,93.7,VALID,0.035,VALID,0.061,VALID,0.0,VALID,15.183,VALID,15.183,VALID,15.183,VALID,15.888,VALID,15.914,VALID,15.852,VALID,9.532,VALID,9.567,VALID,9.496,VALID,24.0,VALID,24.0,VALID,24.0,VALID,23.38,VALID,23.4,VALID,23.3,VALID,23.29,VALID,23.3,VALID,23.2,VALID,383.118,VALID,383.301,VALID,382.69,VALID,115.0,VALID,170.0,VALID,206.0,VALID,0.189,VALID,0.5,VALID,0.0,VALID,0.0,VALID,12.377,
3/5/17,1:00:02 AM,VALID,897.61,VALID,897.7,VALID,897.6,VALID,18.9,VALID,18.9,VALID,18.9,VALID,93.852,VALID,93.9,VALID,93.8,VALID,0.045,VALID,0.068,VALID,0.023,VALID,15.183,VALID,15.183,VALID,15.183,VALID,15.895,VALID,15.914,VALID,15.873,VALID,9.541,VALID,9.567,VALID,9.52,VALID,24.0,VALID,24.0,VALID,24.0,VALID,23.35,VALID,23.4,VALID,23.3,VALID,23.27,VALID,23.3,VALID,23.2,VALID,383.301,VALID,383.301,VALID,383.301,VALID,20.0,VALID,27.0,VALID,79.0,VALID,0.335,VALID,0.797,VALID,0.102,VALID,0.0,VALID,12.374,
3/5/17,1:10:02 AM,VALID,897.583,VALID,897.6,VALID,897.5,VALID,18.9,VALID,18.9,VALID,18.9,VALID,93.928,VALID,94.0,VALID,93.9,VALID,0.034,VALID,0.062,VALID,0.012,VALID,15.174,VALID,15.183,VALID,15.162,VALID,15.897,VALID,15.914,VALID,15.873,VALID,9.539,VALID,9.567,VALID,9.52,VALID,24.0,VALID,24.0,VALID,24.0,VALID,23.36,VALID,23.4,VALID,23.3,VALID,23.25,VALID,23.3,VALID,23.2,VALID,383.606,VALID,383.911,VALID,383.301,VALID,354.0,VALID,344.0,VALID,29.0,VALID,0.445,VALID,0.602,VALID,0.203,VALID,0.0,VALID,12.371,
3/5/17,1:20:02 AM,VALID,897.525,VALID,897.6,VALID,897.5,VALID,18.9,VALID,18.9,VALID,18.9,VALID,93.9,VALID,93.9,VALID,93.9,VALID,0.024,VALID,0.045,VALID,0.0,VALID,15.145,VALID,15.162,VALID,15.12,VALID,15.899,VALID,15.935,VALID,15.873,VALID,9.539,VALID,9.567,VALID,9.52,VALID,24.0,VALID,24.0,VALID,24.0,VALID,23.36,VALID,23.4,VALID,23.3,VALID,23.26,VALID,23.3,VALID,23.2,VALID,384.399,VALID,384.521,VALID,383.911,VALID,315.0,VALID,292.0,VALID,222.0,VALID,0.295,VALID,0.602,VALID,0.0,VALID,0.0,VALID,12.367,
