,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
12/24/17,12:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.014,VALID,0.033,VALID,0.0,VALID,7.911,VALID,7.931,VALID,7.907,VALID,17.369,VALID,17.385,VALID,17.344,VALID,8.4,VALID,8.433,VALID,8.386,VALID,23.2,VALID,23.2,VALID,23.2,VALID,22.11,VALID,22.2,VALID,22.1,VALID,22.43,VALID,22.5,VALID,22.4,VALID,378.235,VALID,379.028,VALID,377.197,VALID,284.0,VALID,336.0,VALID,307.0,VALID,2.311,VALID,4.398,VALID,0.898,VALID,0.0,VALID,12.414,
12/24/17,12:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.0,VALID,0.001,VALID,0.0,VALID,7.909,VALID,7.931,VALID,7.907,VALID,17.374,VALID,17.385,VALID,17.365,VALID,8.398,VALID,8.433,VALID,8.362,VALID,23.2,VALID,23.2,VALID,23.2,VALID,22.11,VALID,22.2,VALID,22.1,VALID,22.44,VALID,22.5,VALID,22.4,VALID,377.197,VALID,377.808,VALID,376.587,VALID,270.0,VALID,264.0,VALID,294.0,VALID,2.255,VALID,2.898,VALID,0.602,VALID,0.0,VALID,12.424,
12/24/17,12:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.002,VALID,0.019,VALID,0.0,VALID,7.907,VALID,7.907,VALID,7.907,VALID,17.371,VALID,17.385,VALID,17.344,VALID,8.405,VALID,8.433,VALID,8.362,VALID,23.2,VALID,23.2,VALID,23.2,VALID,22.1,VALID,22.1,VALID,22.1,VALID,22.48,VALID,22.5,VALID,22.4,VALID,375.244,VALID,376.587,VALID,374.146,VALID,253.0,VALID,242.0,VALID,281.0,VALID,2.042,VALID,2.797,VALID,0.898,VALID,0.0,VALID,12.424,
12/24/17,12:30:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.004,VALID,0.031,VALID,0.0,VALID,7.907,VALID,7.931,VALID,7.883,VALID,17.367,VALID,17.385,VALID,17.365,VALID,8.417,VALID,8.433,VALID,8.362,VALID,23.2,VALID,23.2,VALID,23.2,VALID,22.1,VALID,22.1,VALID,22.1,VALID,22.43,VALID,22.5,VALID,22.4,VALID,373.535,VALID,374.146,VALID,372.314,VALID,302.0,VALID,335.0,VALID,319.0,VALID,1.632,VALID,2.398,VALID,0.797,VALID,0.0,VALID,12.422,
12/24/17,12:40:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.019,VALID,0.067,VALID,0.0,VALID,7.892,VALID,7.907,VALID,7.883,VALID,17.376,VALID,17.385,VALID,17.365,VALID,8.412,VALID,8.433,VALID,8.386,VALID,23.2,VALID,23.2,VALID,23.2,VALID,22.11,VALID,22.2,VALID,22.1,VALID,22.46,VALID,22.5,VALID,22.4,VALID,371.033,VALID,372.314,VALID,369.873,VALID,286.0,VALID,333.0,VALID,287.0,VALID,1.642,VALID,2.703,VALID,0.898,VALID,0.0,VALID,12.418,
12/24/17,12:50:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.025,VALID,0.046,VALID,0.0,VALID,7.899,VALID,7.907,VALID,7.883,VALID,17.367,VALID,17.385,VALID,17.344,VALID,8.402,VALID,8.41,VALID,8.386,VALID,23.19,VALID,23.2,VALID,23.1,VALID,22.1,VALID,22.1,VALID,22.1,VALID,22.46,VALID,22.5,VALID,22.4,VALID,368.53,VALID,369.263,VALID,368.042,VALID,284.0,VALID,231.0,VALID,305.0,VALID,1.468,VALID,2.797,VALID,0.703,VALID,0.0,VALID,12.415,
12/24/17,1:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.025,VALID,0.055,VALID,0.0,VALID,7.895,VALID,7.907,VALID,7.883,VALID,17.381,VALID,17.385,VALID,17.365,VALID,8.402,VALID,8.433,VALID,8.386,VALID,23.14,VALID,23.2,VALID,23.1,VALID,22.11,VALID,22.2,VALID,22.1,VALID,22.46,VALID,22.5,VALID,22.4,VALID,366.821,VALID,368.042,VALID,366.211,VALID,306.0,VALID,334.0,VALID,315.0,VALID,1.37,VALID,2.102,VALID,0.797,VALID,0.0,VALID,12.411,
12/24/17,1:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.009,VALID,0.044,VALID,0.0,VALID,7.907,VALID,7.907,VALID,7.907,VALID,17.371,VALID,17.385,VALID,17.344,VALID,8.405,VALID,8.433,VALID,8.362,VALID,23.11,VALID,23.2,VALID,23.1,VALID,22.14,VALID,22.2,VALID,22.1,VALID,22.45,VALID,22.5,VALID,22.4,VALID,365.54,VALID,366.211,VALID,364.99,VALID,321.0,VALID,317.0,VALID,317.0,VALID,1.383,VALID,2.203,VALID,0.797,VALID,0.0,VALID,12.389,
12/24/17,1:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.007,VALID,0.032,VALID,0.0,VALID,7.901,VALID,7.907,VALID,7.883,VALID,17.377,VALID,17.385,VALID,17.365,VALID,8.424,VALID,8.457,VALID,8.386,VALID,23.11,VALID,23.2,VALID,23.1,VALID,22.11,VALID,22.2,VALID,22.1,VALID,22.45,VALID,22.5,VALID,22.4,VALID,364.502,VALID,364.99,VALID,363.77,VALID,326.0,VALID,330.0,VALID,329.0,VALID,1.171,VALID,1.898,VALID,0.703,VALID,0.0,VALID,12.395,
