,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
2/28/18,12:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.041,VALID,0.058,VALID,0.023,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.809,VALID,19.832,VALID,19.794,VALID,10.881,VALID,10.907,VALID,10.861,VALID,22.9,VALID,22.9,VALID,22.9,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.31,VALID,22.4,VALID,22.3,VALID,434.021,VALID,435.791,VALID,431.519,VALID,159.0,VALID,98.0,VALID,98.0,VALID,0.587,VALID,1.203,VALID,0.102,VALID,0.0,VALID,12.39,
2/28/18,12:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.016,VALID,0.052,VALID,0.0,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.811,VALID,19.832,VALID,19.794,VALID,10.877,VALID,10.907,VALID,10.861,VALID,22.9,VALID,22.9,VALID,22.9,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.34,VALID,22.4,VALID,22.3,VALID,438.11,VALID,439.453,VALID,436.401,VALID,114.0,VALID,99.0,VALID,180.0,VALID,0.716,VALID,1.297,VALID,0.203,VALID,0.0,VALID,12.384,
2/28/18,12:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.0,VALID,0.003,VALID,0.0,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.807,VALID,19.813,VALID,19.794,VALID,10.877,VALID,10.907,VALID,10.838,VALID,22.9,VALID,22.9,VALID,22.9,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.33,VALID,22.4,VALID,22.3,VALID,439.697,VALID,440.674,VALID,437.622,VALID,200.0,VALID,278.0,VALID,264.0,VALID,0.719,VALID,1.398,VALID,0.102,VALID,0.0,VALID,12.358,
2/28/18,12:30:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.002,VALID,0.022,VALID,0.0,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.815,VALID,19.832,VALID,19.794,VALID,10.872,VALID,10.907,VALID,10.815,VALID,22.85,VALID,22.9,VALID,22.8,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.34,VALID,22.4,VALID,22.3,VALID,443.237,VALID,444.946,VALID,441.284,VALID,276.0,VALID,268.0,VALID,280.0,VALID,0.818,VALID,1.398,VALID,0.398,VALID,0.0,VALID,12.367,
2/28/18,12:40:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.014,VALID,0.053,VALID,0.0,VALID,10.266,VALID,10.287,VALID,10.264,VALID,19.807,VALID,19.832,VALID,19.794,VALID,10.884,VALID,10.907,VALID,10.861,VALID,22.81,VALID,22.9,VALID,22.8,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.33,VALID,22.4,VALID,22.3,VALID,447.693,VALID,449.829,VALID,445.557,VALID,335.0,VALID,319.0,VALID,64.0,VALID,0.531,VALID,0.898,VALID,0.102,VALID,0.0,VALID,12.368,
2/28/18,12:50:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.01,VALID,0.045,VALID,0.0,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.808,VALID,19.813,VALID,19.794,VALID,10.891,VALID,10.907,VALID,10.861,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.35,VALID,22.4,VALID,22.3,VALID,451.965,VALID,454.102,VALID,450.439,VALID,356.0,VALID,332.0,VALID,115.0,VALID,0.664,VALID,1.102,VALID,0.203,VALID,0.0,VALID,12.369,
2/28/18,1:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.003,VALID,0.016,VALID,0.0,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.811,VALID,19.813,VALID,19.794,VALID,10.886,VALID,10.907,VALID,10.838,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.34,VALID,22.4,VALID,22.3,VALID,457.336,VALID,459.595,VALID,454.712,VALID,279.0,VALID,296.0,VALID,326.0,VALID,0.703,VALID,0.898,VALID,0.5,VALID,0.0,VALID,12.365,
2/28/18,1:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.015,VALID,0.056,VALID,0.0,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.815,VALID,19.832,VALID,19.794,VALID,10.881,VALID,10.907,VALID,10.838,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.35,VALID,22.4,VALID,22.3,VALID,461.975,VALID,463.867,VALID,459.595,VALID,292.0,VALID,286.0,VALID,319.0,VALID,0.681,VALID,1.203,VALID,0.203,VALID,0.0,VALID,12.361,
2/28/18,1:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.017,VALID,0.051,VALID,0.0,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.809,VALID,19.813,VALID,19.794,VALID,10.884,VALID,10.907,VALID,10.861,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.35,VALID,22.4,VALID,22.3,VALID,465.454,VALID,466.919,VALID,463.867,VALID,39.0,VALID,43.0,VALID,5.0,VALID,0.728,VALID,1.203,VALID,0.297,VALID,0.0,VALID,12.357,
2/28/18,1:30:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.017,VALID,0.043,VALID,0.0,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.807,VALID,19.813,VALID,19.794,VALID,10.872,VALID,10.907,VALID,10.838,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.33,VALID,22.4,VALID,22.3,VALID,469.421,VALID,471.191,VALID,467.529,VALID,130.0,VALID,112.0,VALID,162.0,VALID,0.653,VALID,1.203,VALID,0.102,VALID,0.0,VALID,12.346,
2/28/18,1:40:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.012,VALID,0.039,VALID,0.0,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.808,VALID,19.813,VALID,19.794,VALID,10.875,VALID,10.907,VALID,10.838,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.33,VALID,22.4,VALID,22.3,VALID,470.52,VALID,471.802,VALID,468.75,VALID,296.0,VALID,286.0,VALID,241.0,VALID,0.615,VALID,1.102,VALID,0.203,VALID,0.0,VALID,12.33,
2/28/18,1:50:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.007,VALID,0.031,VALID,0.0,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.809,VALID,19.832,VALID,19.794,VALID,10.879,VALID,10.907,VALID,10.838,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.35,VALID,22.4,VALID,22.3,VALID,472.778,VALID,474.854,VALID,470.581,VALID,303.0,VALID,330.0,VALID,312.0,VALID,0.661,VALID,1.102,VALID,0.203,VALID,0.0,VALID,12.338,
2/28/18,2:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.01,VALID,0.034,VALID,0.0,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.811,VALID,19.832,VALID,19.794,VALID,10.875,VALID,10.907,VALID,10.838,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.37,VALID,22.4,VALID,22.3,VALID,476.501,VALID,477.295,VALID,475.464,VALID,298.0,VALID,299.0,VALID,308.0,VALID,0.665,VALID,1.0,VALID,0.297,VALID,0.0,VALID,12.337,
2/28/18,2:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.017,VALID,0.029,VALID,0.0,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.81,VALID,19.832,VALID,19.794,VALID,10.879,VALID,10.907,VALID,10.861,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.37,VALID,22.4,VALID,22.3,VALID,478.271,VALID,479.126,VALID,477.295,VALID,21.0,VALID,58.0,VALID,20.0,VALID,0.516,VALID,1.0,VALID,0.102,VALID,0.0,VALID,12.332,
2/28/18,2:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.032,VALID,0.065,VALID,0.0,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.815,VALID,19.832,VALID,19.794,VALID,10.881,VALID,10.907,VALID,10.861,VALID,22.76,VALID,22.8,VALID,22.7,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.33,VALID,22.4,VALID,22.3,VALID,480.53,VALID,481.567,VALID,479.126,VALID,350.0,VALID,301.0,VALID,20.0,VALID,0.213,VALID,0.5,VALID,0.102,VALID,0.0,VALID,12.326,
2/28/18,2:30:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.006,VALID,0.016,VALID,0.0,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.815,VALID,19.832,VALID,19.794,VALID,10.888,VALID,10.907,VALID,10.838,VALID,22.7,VALID,22.7,VALID,22.7,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.35,VALID,22.4,VALID,22.3,VALID,483.154,VALID,484.619,VALID,481.567,VALID,335.0,VALID,305.0,VALID,330.0,VALID,0.668,VALID,0.898,VALID,0.398,VALID,0.0,VALID,12.321,
2/28/18,2:40:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.004,VALID,0.021,VALID,0.0,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.811,VALID,19.813,VALID,19.794,VALID,10.877,VALID,10.907,VALID,10.838,VALID,22.7,VALID,22.7,VALID,22.7,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.36,VALID,22.4,VALID,22.3,VALID,485.779,VALID,487.061,VALID,484.619,VALID,291.0,VALID,314.0,VALID,165.0,VALID,0.481,VALID,1.0,VALID,0.0,VALID,0.0,VALID,12.316,
2/28/18,2:50:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.004,VALID,0.034,VALID,0.0,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.809,VALID,19.832,VALID,19.794,VALID,10.891,VALID,10.907,VALID,10.884,VALID,22.7,VALID,22.7,VALID,22.7,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.36,VALID,22.4,VALID,22.3,VALID,489.014,VALID,490.723,VALID,487.061,VALID,131.0,VALID,115.0,VALID,212.0,VALID,0.325,VALID,0.703,VALID,0.0,VALID,0.0,VALID,12.296,
2/28/18,3:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.011,VALID,0.032,VALID,0.0,VALID,10.264,VALID,10.264,VALID,10.264,VALID,19.809,VALID,19.813,VALID,19.794,VALID,10.891,VALID,10.907,VALID,10.861,VALID,22.7,VALID,22.7,VALID,22.7,VALID,22.2,VALID,22.2,VALID,22.2,VALID,22.35,VALID,22.4,VALID,22.3,VALID,492.981,VALID,494.995,VALID,491.333,VALID,134.0,VALID,147.0,VALID,121.0,VALID,1.159,VALID,1.797,VALID,0.602,VALID,0.0,VALID,12.291,
