,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
7/5/17,12:00:02 AM,VALID,913.54,VALID,913.6,VALID,913.5,VALID,9.922,VALID,10.0,VALID,9.9,VALID,82.767,VALID,82.9,VALID,82.5,VALID,0.008,VALID,0.03,VALID,0.0,VALID,10.562,VALID,10.586,VALID,10.54,VALID,18.834,VALID,18.849,VALID,18.83,VALID,9.447,VALID,9.473,VALID,9.403,VALID,14.1,VALID,14.1,VALID,14.1,VALID,15.11,VALID,15.2,VALID,15.1,VALID,14.3,VALID,14.3,VALID,14.3,VALID,327.759,VALID,327.759,VALID,327.759,VALID,12.0,VALID,17.0,VALID,84.0,VALID,2.186,VALID,6.203,VALID,0.102,VALID,0.0,VALID,12.378,
7/5/17,12:10:02 AM,VALID,913.52,VALID,913.6,VALID,913.4,VALID,10.073,VALID,10.1,VALID,10.0,VALID,82.168,VALID,82.5,VALID,81.9,VALID,0.002,VALID,0.019,VALID,0.0,VALID,10.572,VALID,10.586,VALID,10.54,VALID,18.84,VALID,18.849,VALID,18.811,VALID,9.424,VALID,9.45,VALID,9.403,VALID,14.1,VALID,14.1,VALID,14.1,VALID,15.11,VALID,15.2,VALID,15.1,VALID,14.32,VALID,14.4,VALID,14.3,VALID,327.759,VALID,327.759,VALID,327.759,VALID,14.0,VALID,49.0,VALID,288.0,VALID,2.43,VALID,6.602,VALID,0.203,VALID,0.0,VALID,12.372,
7/5/17,12:20:02 AM,VALID,913.493,VALID,913.5,VALID,913.4,VALID,10.198,VALID,10.2,VALID,10.1,VALID,81.758,VALID,81.9,VALID,81.6,VALID,0.007,VALID,0.027,VALID,0.0,VALID,10.565,VALID,10.586,VALID,10.54,VALID,18.84,VALID,18.849,VALID,18.83,VALID,9.438,VALID,9.45,VALID,9.403,VALID,14.1,VALID,14.1,VALID,14.1,VALID,15.1,VALID,15.1,VALID,15.1,VALID,14.3,VALID,14.4,VALID,14.2,VALID,327.759,VALID,327.759,VALID,327.759,VALID,18.0,VALID,40.0,VALID,342.0,VALID,3.096,VALID,8.102,VALID,0.297,VALID,0.0,VALID,12.354,
7/5/17,12:30:02 AM,VALID,913.468,VALID,913.5,VALID,913.4,VALID,10.222,VALID,10.3,VALID,10.2,VALID,81.688,VALID,81.9,VALID,81.5,VALID,0.002,VALID,0.02,VALID,0.0,VALID,10.561,VALID,10.563,VALID,10.54,VALID,18.844,VALID,18.849,VALID,18.83,VALID,9.426,VALID,9.45,VALID,9.403,VALID,14.1,VALID,14.1,VALID,14.1,VALID,15.12,VALID,15.2,VALID,15.1,VALID,14.31,VALID,14.4,VALID,14.3,VALID,327.759,VALID,327.759,VALID,327.759,VALID,4.0,VALID,29.0,VALID,44.0,VALID,3.499,VALID,7.203,VALID,0.797,VALID,0.0,VALID,12.365,
7/5/17,12:40:03 AM,VALID,913.402,VALID,913.5,VALID,913.3,VALID,10.21,VALID,10.3,VALID,10.2,VALID,81.807,VALID,82.0,VALID,81.6,VALID,0.018,VALID,0.048,VALID,0.0,VALID,10.556,VALID,10.586,VALID,10.517,VALID,18.844,VALID,18.849,VALID,18.83,VALID,9.452,VALID,9.473,VALID,9.426,VALID,14.1,VALID,14.1,VALID,14.1,VALID,15.11,VALID,15.2,VALID,15.1,VALID,14.31,VALID,14.4,VALID,14.3,VALID,327.759,VALID,327.759,VALID,327.759,VALID,20.0,VALID,48.0,VALID,3.0,VALID,3.005,VALID,5.898,VALID,0.297,VALID,0.0,VALID,12.366,
7/5/17,12:50:03 AM,VALID,913.357,VALID,913.4,VALID,913.3,VALID,10.298,VALID,10.3,VALID,10.2,VALID,81.665,VALID,81.9,VALID,81.4,VALID,0.011,VALID,0.036,VALID,0.0,VALID,10.57,VALID,10.586,VALID,10.563,VALID,18.845,VALID,18.849,VALID,18.83,VALID,9.45,VALID,9.473,VALID,9.426,VALID,14.1,VALID,14.1,VALID,14.1,VALID,15.1,VALID,15.1,VALID,15.1,VALID,14.3,VALID,14.3,VALID,14.3,VALID,327.759,VALID,327.759,VALID,327.759,VALID,2.0,VALID,344.0,VALID,133.0,VALID,2.902,VALID,7.102,VALID,0.203,VALID,0.0,VALID,12.363,
7/5/17,1:00:02 AM,VALID,913.326,VALID,913.4,VALID,913.2,VALID,10.3,VALID,10.3,VALID,10.3,VALID,81.755,VALID,82.0,VALID,81.6,VALID,0.012,VALID,0.035,VALID,0.0,VALID,10.549,VALID,10.586,VALID,10.517,VALID,18.842,VALID,18.849,VALID,18.83,VALID,9.424,VALID,9.45,VALID,9.403,VALID,14.1,VALID,14.1,VALID,14.1,VALID,15.1,VALID,15.1,VALID,15.1,VALID,14.31,VALID,14.4,VALID,14.3,VALID,327.759,VALID,327.759,VALID,327.759,VALID,357.0,VALID,14.0,VALID,76.0,VALID,3.525,VALID,8.0,VALID,0.602,VALID,0.0,VALID,12.36,
7/5/17,1:10:03 AM,VALID,913.308,VALID,913.4,VALID,913.2,VALID,10.3,VALID,10.3,VALID,10.3,VALID,82.037,VALID,82.3,VALID,81.9,VALID,0.004,VALID,0.023,VALID,0.0,VALID,10.563,VALID,10.586,VALID,10.54,VALID,18.838,VALID,18.849,VALID,18.811,VALID,9.452,VALID,9.473,VALID,9.45,VALID,14.1,VALID,14.1,VALID,14.1,VALID,15.11,VALID,15.2,VALID,15.1,VALID,14.32,VALID,14.4,VALID,14.3,VALID,327.759,VALID,327.759,VALID,327.759,VALID,24.0,VALID,36.0,VALID,341.0,VALID,4.022,VALID,7.5,VALID,0.898,VALID,0.0,VALID,12.358,
7/5/17,1:20:03 AM,VALID,913.238,VALID,913.3,VALID,913.2,VALID,10.3,VALID,10.3,VALID,10.3,VALID,82.604,VALID,82.9,VALID,82.3,VALID,0.004,VALID,0.029,VALID,0.0,VALID,10.558,VALID,10.586,VALID,10.54,VALID,18.844,VALID,18.849,VALID,18.83,VALID,9.45,VALID,9.45,VALID,9.45,VALID,14.1,VALID,14.1,VALID,14.1,VALID,15.1,VALID,15.1,VALID,15.1,VALID,14.34,VALID,14.4,VALID,14.3,VALID,327.759,VALID,327.759,VALID,327.759,VALID,17.0,VALID,16.0,VALID,135.0,VALID,3.503,VALID,8.5,VALID,0.602,VALID,0.0,VALID,12.353,
