,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
1/23/18,12:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.0,VALID,0.003,VALID,0.0,VALID,12.989,VALID,12.989,VALID,12.989,VALID,27.694,VALID,27.716,VALID,27.67,VALID,14.709,VALID,14.739,VALID,14.675,VALID,23.4,VALID,23.4,VALID,23.4,VALID,22.37,VALID,22.4,VALID,22.3,VALID,22.6,VALID,22.6,VALID,22.6,VALID,441.162,VALID,441.895,VALID,440.063,VALID,20.0,VALID,328.0,VALID,318.0,VALID,1.308,VALID,3.398,VALID,0.5,VALID,0.0,VALID,12.42,
1/23/18,12:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.018,VALID,0.051,VALID,0.0,VALID,12.971,VALID,12.989,VALID,12.923,VALID,27.641,VALID,27.67,VALID,27.607,VALID,14.669,VALID,14.696,VALID,14.633,VALID,23.38,VALID,23.4,VALID,23.3,VALID,22.34,VALID,22.4,VALID,22.3,VALID,22.62,VALID,22.7,VALID,22.6,VALID,443.42,VALID,444.336,VALID,442.505,VALID,331.0,VALID,326.0,VALID,345.0,VALID,1.994,VALID,4.602,VALID,0.297,VALID,0.0,VALID,12.391,
1/23/18,12:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.014,VALID,0.043,VALID,0.0,VALID,12.915,VALID,12.945,VALID,12.857,VALID,27.58,VALID,27.623,VALID,27.529,VALID,14.641,VALID,14.696,VALID,14.611,VALID,23.33,VALID,23.4,VALID,23.3,VALID,22.33,VALID,22.4,VALID,22.3,VALID,22.61,VALID,22.7,VALID,22.6,VALID,439.453,VALID,444.946,VALID,431.519,VALID,63.0,VALID,327.0,VALID,13.0,VALID,1.168,VALID,3.0,VALID,0.102,VALID,0.0,VALID,12.392,
1/23/18,12:30:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.023,VALID,0.038,VALID,0.0,VALID,12.841,VALID,12.857,VALID,12.813,VALID,27.518,VALID,27.545,VALID,27.483,VALID,14.599,VALID,14.633,VALID,14.569,VALID,23.3,VALID,23.3,VALID,23.3,VALID,22.34,VALID,22.4,VALID,22.3,VALID,22.6,VALID,22.6,VALID,22.6,VALID,432.495,VALID,433.35,VALID,431.519,VALID,124.0,VALID,157.0,VALID,123.0,VALID,2.011,VALID,2.797,VALID,0.398,VALID,0.0,VALID,12.401,
1/23/18,12:40:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.01,VALID,0.043,VALID,0.0,VALID,12.822,VALID,12.835,VALID,12.813,VALID,27.464,VALID,27.483,VALID,27.42,VALID,14.556,VALID,14.569,VALID,14.526,VALID,23.31,VALID,23.4,VALID,23.3,VALID,22.33,VALID,22.4,VALID,22.3,VALID,22.61,VALID,22.7,VALID,22.6,VALID,434.753,VALID,435.791,VALID,433.35,VALID,109.0,VALID,80.0,VALID,109.0,VALID,2.382,VALID,3.102,VALID,1.102,VALID,0.0,VALID,12.404,
1/23/18,12:50:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.009,VALID,0.043,VALID,0.0,VALID,12.811,VALID,12.813,VALID,12.791,VALID,27.403,VALID,27.42,VALID,27.373,VALID,14.554,VALID,14.59,VALID,14.526,VALID,23.3,VALID,23.3,VALID,23.3,VALID,22.32,VALID,22.4,VALID,22.3,VALID,22.6,VALID,22.6,VALID,22.6,VALID,435.791,VALID,435.791,VALID,435.791,VALID,310.0,VALID,316.0,VALID,131.0,VALID,2.36,VALID,4.102,VALID,1.0,VALID,0.0,VALID,12.402,
1/23/18,1:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.005,VALID,0.029,VALID,0.0,VALID,12.791,VALID,12.791,VALID,12.791,VALID,27.335,VALID,27.373,VALID,27.279,VALID,14.505,VALID,14.526,VALID,14.483,VALID,23.3,VALID,23.3,VALID,23.3,VALID,22.34,VALID,22.4,VALID,22.3,VALID,22.61,VALID,22.7,VALID,22.6,VALID,437.256,VALID,438.232,VALID,436.401,VALID,319.0,VALID,323.0,VALID,301.0,VALID,3.083,VALID,5.0,VALID,1.102,VALID,0.0,VALID,12.4,
1/23/18,1:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.007,VALID,0.024,VALID,0.0,VALID,12.782,VALID,12.791,VALID,12.747,VALID,27.263,VALID,27.294,VALID,27.216,VALID,14.477,VALID,14.505,VALID,14.441,VALID,23.3,VALID,23.3,VALID,23.3,VALID,22.34,VALID,22.4,VALID,22.3,VALID,22.6,VALID,22.6,VALID,22.6,VALID,439.514,VALID,440.674,VALID,438.232,VALID,315.0,VALID,318.0,VALID,340.0,VALID,1.686,VALID,4.602,VALID,0.297,VALID,0.0,VALID,12.396,
1/23/18,1:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.013,VALID,0.038,VALID,0.0,VALID,12.744,VALID,12.769,VALID,12.703,VALID,27.178,VALID,27.216,VALID,27.137,VALID,14.441,VALID,14.462,VALID,14.398,VALID,23.3,VALID,23.3,VALID,23.3,VALID,22.34,VALID,22.4,VALID,22.3,VALID,22.63,VALID,22.7,VALID,22.6,VALID,430.176,VALID,440.063,VALID,427.856,VALID,310.0,VALID,314.0,VALID,320.0,VALID,2.127,VALID,4.297,VALID,1.0,VALID,0.0,VALID,12.391,
1/23/18,1:30:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.004,VALID,0.027,VALID,0.0,VALID,12.682,VALID,12.703,VALID,12.659,VALID,27.102,VALID,27.137,VALID,27.057,VALID,14.411,VALID,14.441,VALID,14.377,VALID,23.3,VALID,23.3,VALID,23.3,VALID,22.34,VALID,22.4,VALID,22.3,VALID,22.61,VALID,22.7,VALID,22.6,VALID,430.725,VALID,431.519,VALID,430.298,VALID,323.0,VALID,298.0,VALID,312.0,VALID,2.027,VALID,3.102,VALID,0.898,VALID,0.0,VALID,12.367,
1/23/18,1:40:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.008,VALID,0.042,VALID,0.0,VALID,12.652,VALID,12.659,VALID,12.637,VALID,27.028,VALID,27.073,VALID,26.994,VALID,14.409,VALID,14.441,VALID,14.355,VALID,23.3,VALID,23.3,VALID,23.3,VALID,22.34,VALID,22.4,VALID,22.3,VALID,22.6,VALID,22.6,VALID,22.6,VALID,429.626,VALID,429.688,VALID,429.077,VALID,323.0,VALID,337.0,VALID,341.0,VALID,1.275,VALID,2.898,VALID,0.203,VALID,0.0,VALID,12.376,
1/23/18,1:50:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.003,VALID,0.029,VALID,0.0,VALID,12.63,VALID,12.637,VALID,12.615,VALID,26.96,VALID,26.994,VALID,26.931,VALID,14.387,VALID,14.419,VALID,14.334,VALID,23.3,VALID,23.3,VALID,23.3,VALID,22.33,VALID,22.4,VALID,22.3,VALID,22.62,VALID,22.7,VALID,22.6,VALID,430.42,VALID,431.519,VALID,429.688,VALID,320.0,VALID,325.0,VALID,313.0,VALID,1.02,VALID,2.797,VALID,0.203,VALID,0.0,VALID,12.378,
1/23/18,2:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.018,VALID,0.043,VALID,0.0,VALID,12.617,VALID,12.637,VALID,12.615,VALID,26.884,VALID,26.931,VALID,26.835,VALID,14.368,VALID,14.398,VALID,14.355,VALID,23.3,VALID,23.3,VALID,23.3,VALID,22.32,VALID,22.4,VALID,22.3,VALID,22.63,VALID,22.7,VALID,22.6,VALID,432.312,VALID,433.35,VALID,431.519,VALID,5.0,VALID,33.0,VALID,266.0,VALID,0.554,VALID,2.203,VALID,0.0,VALID,0.0,VALID,12.374,
1/23/18,2:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.005,VALID,0.031,VALID,0.0,VALID,12.615,VALID,12.615,VALID,12.615,VALID,26.804,VALID,26.835,VALID,26.771,VALID,14.347,VALID,14.377,VALID,14.291,VALID,23.3,VALID,23.3,VALID,23.3,VALID,22.33,VALID,22.4,VALID,22.3,VALID,22.61,VALID,22.7,VALID,22.6,VALID,435.73,VALID,437.622,VALID,433.96,VALID,151.0,VALID,122.0,VALID,93.0,VALID,0.85,VALID,2.203,VALID,0.0,VALID,0.0,VALID,12.369,
1/23/18,2:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.004,VALID,0.024,VALID,0.0,VALID,12.615,VALID,12.615,VALID,12.615,VALID,26.749,VALID,26.771,VALID,26.707,VALID,14.312,VALID,14.334,VALID,14.248,VALID,23.3,VALID,23.3,VALID,23.3,VALID,22.34,VALID,22.4,VALID,22.3,VALID,22.6,VALID,22.6,VALID,22.6,VALID,437.988,VALID,440.674,VALID,429.077,VALID,167.0,VALID,182.0,VALID,143.0,VALID,0.982,VALID,1.398,VALID,0.602,VALID,0.0,VALID,12.363,
