,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
8/4/17,12:00:02 AM,VALID,906.768,VALID,906.8,VALID,906.7,VALID,8.203,VALID,8.4,VALID,8.1,VALID,84.933,VALID,85.4,VALID,84.4,VALID,0.019,VALID,0.088,VALID,0.0,VALID,10.638,VALID,10.655,VALID,10.632,VALID,20.683,VALID,20.7,VALID,20.663,VALID,10.726,VALID,10.769,VALID,10.678,VALID,15.7,VALID,15.7,VALID,15.7,VALID,15.42,VALID,15.5,VALID,15.4,VALID,15.05,VALID,15.1,VALID,15.0,VALID,328.979,VALID,328.979,VALID,328.979,VALID,170.0,VALID,184.0,VALID,176.0,VALID,4.499,VALID,6.703,VALID,2.0,VALID,0.0,VALID,12.383,
8/4/17,12:10:02 AM,VALID,906.84,VALID,906.9,VALID,906.7,VALID,7.93,VALID,8.1,VALID,7.8,VALID,86.082,VALID,86.8,VALID,85.3,VALID,0.034,VALID,0.082,VALID,0.0,VALID,10.634,VALID,10.655,VALID,10.632,VALID,20.664,VALID,20.681,VALID,20.644,VALID,10.737,VALID,10.747,VALID,10.678,VALID,15.7,VALID,15.7,VALID,15.7,VALID,15.43,VALID,15.5,VALID,15.4,VALID,15.03,VALID,15.1,VALID,15.0,VALID,329.102,VALID,329.59,VALID,328.979,VALID,165.0,VALID,157.0,VALID,160.0,VALID,3.117,VALID,5.203,VALID,1.5,VALID,0.0,VALID,12.378,
8/4/17,12:20:02 AM,VALID,906.95,VALID,907.1,VALID,906.9,VALID,7.8,VALID,7.8,VALID,7.8,VALID,87.182,VALID,87.6,VALID,86.7,VALID,0.046,VALID,0.083,VALID,0.021,VALID,10.634,VALID,10.655,VALID,10.632,VALID,20.647,VALID,20.663,VALID,20.625,VALID,10.721,VALID,10.747,VALID,10.701,VALID,15.7,VALID,15.7,VALID,15.7,VALID,15.4,VALID,15.4,VALID,15.4,VALID,15.03,VALID,15.1,VALID,15.0,VALID,328.979,VALID,328.979,VALID,328.979,VALID,164.0,VALID,151.0,VALID,74.0,VALID,1.961,VALID,4.0,VALID,0.5,VALID,0.0,VALID,12.374,
8/4/17,12:30:02 AM,VALID,907.118,VALID,907.2,VALID,907.0,VALID,7.853,VALID,7.9,VALID,7.8,VALID,85.91,VALID,87.4,VALID,85.0,VALID,0.051,VALID,0.085,VALID,0.019,VALID,10.627,VALID,10.632,VALID,10.609,VALID,20.631,VALID,20.644,VALID,20.625,VALID,10.714,VALID,10.747,VALID,10.678,VALID,15.7,VALID,15.7,VALID,15.7,VALID,15.42,VALID,15.5,VALID,15.4,VALID,15.02,VALID,15.1,VALID,15.0,VALID,328.552,VALID,328.979,VALID,328.369,VALID,158.0,VALID,147.0,VALID,135.0,VALID,3.056,VALID,5.602,VALID,1.5,VALID,0.0,VALID,12.366,
8/4/17,12:40:02 AM,VALID,907.237,VALID,907.3,VALID,907.2,VALID,7.881,VALID,7.9,VALID,7.8,VALID,84.166,VALID,85.1,VALID,83.1,VALID,0.056,VALID,0.074,VALID,0.033,VALID,10.622,VALID,10.632,VALID,10.609,VALID,20.62,VALID,20.625,VALID,20.607,VALID,10.717,VALID,10.747,VALID,10.678,VALID,15.7,VALID,15.7,VALID,15.7,VALID,15.43,VALID,15.5,VALID,15.4,VALID,15.04,VALID,15.1,VALID,15.0,VALID,328.369,VALID,328.369,VALID,328.369,VALID,168.0,VALID,177.0,VALID,224.0,VALID,3.243,VALID,5.5,VALID,1.203,VALID,0.0,VALID,12.348,
8/4/17,12:50:02 AM,VALID,907.338,VALID,907.4,VALID,907.3,VALID,7.812,VALID,7.9,VALID,7.7,VALID,84.6,VALID,85.2,VALID,83.9,VALID,0.029,VALID,0.062,VALID,0.003,VALID,10.614,VALID,10.632,VALID,10.609,VALID,20.614,VALID,20.625,VALID,20.607,VALID,10.698,VALID,10.747,VALID,10.655,VALID,15.7,VALID,15.7,VALID,15.7,VALID,15.42,VALID,15.5,VALID,15.4,VALID,15.03,VALID,15.1,VALID,15.0,VALID,328.369,VALID,328.369,VALID,328.369,VALID,175.0,VALID,172.0,VALID,175.0,VALID,1.988,VALID,3.0,VALID,1.297,VALID,0.0,VALID,12.358,
8/4/17,1:00:02 AM,VALID,907.265,VALID,907.4,VALID,907.2,VALID,7.6,VALID,7.7,VALID,7.5,VALID,85.225,VALID,85.6,VALID,84.7,VALID,0.042,VALID,0.067,VALID,0.012,VALID,10.611,VALID,10.632,VALID,10.609,VALID,20.6,VALID,20.607,VALID,20.569,VALID,10.696,VALID,10.747,VALID,10.655,VALID,15.7,VALID,15.7,VALID,15.7,VALID,15.4,VALID,15.4,VALID,15.4,VALID,15.08,VALID,15.1,VALID,15.0,VALID,328.613,VALID,328.979,VALID,328.369,VALID,166.0,VALID,173.0,VALID,176.0,VALID,3.159,VALID,4.602,VALID,1.898,VALID,0.0,VALID,12.359,
8/4/17,1:10:02 AM,VALID,907.146,VALID,907.2,VALID,907.1,VALID,7.283,VALID,7.5,VALID,7.1,VALID,85.912,VALID,86.3,VALID,85.3,VALID,0.043,VALID,0.077,VALID,0.004,VALID,10.609,VALID,10.609,VALID,10.609,VALID,20.584,VALID,20.607,VALID,20.569,VALID,10.692,VALID,10.724,VALID,10.655,VALID,15.7,VALID,15.7,VALID,15.7,VALID,15.44,VALID,15.5,VALID,15.4,VALID,15.03,VALID,15.1,VALID,15.0,VALID,329.163,VALID,329.59,VALID,328.979,VALID,157.0,VALID,156.0,VALID,152.0,VALID,3.197,VALID,4.797,VALID,2.102,VALID,0.0,VALID,12.356,
8/4/17,1:20:02 AM,VALID,907.109,VALID,907.2,VALID,907.1,VALID,6.976,VALID,7.1,VALID,6.9,VALID,86.112,VALID,86.3,VALID,85.9,VALID,0.065,VALID,0.088,VALID,0.033,VALID,10.609,VALID,10.609,VALID,10.609,VALID,20.577,VALID,20.588,VALID,20.569,VALID,10.687,VALID,10.701,VALID,10.655,VALID,15.7,VALID,15.7,VALID,15.7,VALID,15.42,VALID,15.5,VALID,15.4,VALID,15.05,VALID,15.1,VALID,15.0,VALID,329.407,VALID,329.59,VALID,328.979,VALID,159.0,VALID,171.0,VALID,154.0,VALID,3.403,VALID,5.102,VALID,2.203,VALID,0.0,VALID,12.35,
