,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
1/6/18,12:00:02 AM,VALID,900.9,VALID,900.9,VALID,900.9,VALID,17.855,VALID,18.0,VALID,17.8,VALID,92.232,VALID,92.8,VALID,91.6,VALID,0.003,VALID,0.013,VALID,0.0,VALID,9.036,VALID,9.05,VALID,9.026,VALID,19.208,VALID,19.218,VALID,19.199,VALID,10.936,VALID,10.952,VALID,10.907,VALID,22.7,VALID,22.7,VALID,22.7,VALID,22.09,VALID,22.1,VALID,22.0,VALID,22.22,VALID,22.3,VALID,22.2,VALID,380.127,VALID,382.69,VALID,377.197,VALID,292.0,VALID,269.0,VALID,353.0,VALID,0.874,VALID,1.703,VALID,0.203,VALID,0.0,VALID,12.422,
1/6/18,12:10:02 AM,VALID,900.9,VALID,900.9,VALID,900.9,VALID,17.968,VALID,18.1,VALID,17.8,VALID,90.508,VALID,91.5,VALID,89.7,VALID,0.002,VALID,0.016,VALID,0.0,VALID,9.031,VALID,9.05,VALID,9.026,VALID,19.212,VALID,19.218,VALID,19.199,VALID,10.929,VALID,10.952,VALID,10.907,VALID,22.7,VALID,22.7,VALID,22.7,VALID,22.09,VALID,22.1,VALID,22.0,VALID,22.24,VALID,22.3,VALID,22.2,VALID,386.047,VALID,388.794,VALID,383.301,VALID,299.0,VALID,287.0,VALID,342.0,VALID,0.668,VALID,1.703,VALID,0.102,VALID,0.0,VALID,12.417,
1/6/18,12:20:02 AM,VALID,900.987,VALID,901.1,VALID,900.9,VALID,17.68,VALID,17.8,VALID,17.5,VALID,90.367,VALID,91.5,VALID,89.2,VALID,0.008,VALID,0.023,VALID,0.0,VALID,9.031,VALID,9.05,VALID,9.026,VALID,19.21,VALID,19.218,VALID,19.199,VALID,10.941,VALID,10.975,VALID,10.907,VALID,22.7,VALID,22.7,VALID,22.7,VALID,22.1,VALID,22.1,VALID,22.1,VALID,22.26,VALID,22.3,VALID,22.2,VALID,391.907,VALID,394.897,VALID,389.404,VALID,306.0,VALID,278.0,VALID,152.0,VALID,0.584,VALID,1.0,VALID,0.102,VALID,0.0,VALID,12.398,
1/6/18,12:30:02 AM,VALID,901.023,VALID,901.1,VALID,900.9,VALID,17.588,VALID,17.6,VALID,17.5,VALID,90.965,VALID,91.6,VALID,90.5,VALID,0.016,VALID,0.054,VALID,0.0,VALID,9.033,VALID,9.05,VALID,9.026,VALID,19.218,VALID,19.237,VALID,19.199,VALID,10.936,VALID,10.952,VALID,10.907,VALID,22.7,VALID,22.7,VALID,22.7,VALID,22.08,VALID,22.1,VALID,22.0,VALID,22.2,VALID,22.2,VALID,22.2,VALID,398.132,VALID,401.001,VALID,395.508,VALID,296.0,VALID,339.0,VALID,321.0,VALID,0.606,VALID,1.398,VALID,0.102,VALID,0.0,VALID,12.399,
1/6/18,12:40:02 AM,VALID,900.952,VALID,901.0,VALID,900.9,VALID,17.585,VALID,17.9,VALID,17.4,VALID,91.313,VALID,92.0,VALID,90.4,VALID,0.022,VALID,0.036,VALID,0.009,VALID,9.031,VALID,9.05,VALID,9.026,VALID,19.218,VALID,19.218,VALID,19.218,VALID,10.934,VALID,10.952,VALID,10.907,VALID,22.7,VALID,22.7,VALID,22.7,VALID,22.09,VALID,22.1,VALID,22.0,VALID,22.26,VALID,22.3,VALID,22.2,VALID,405.273,VALID,407.104,VALID,402.222,VALID,279.0,VALID,275.0,VALID,270.0,VALID,1.056,VALID,2.102,VALID,0.398,VALID,0.0,VALID,12.405,
1/6/18,12:50:02 AM,VALID,901.055,VALID,901.1,VALID,901.0,VALID,18.147,VALID,18.3,VALID,17.9,VALID,88.632,VALID,90.1,VALID,86.6,VALID,0.013,VALID,0.03,VALID,0.0,VALID,9.029,VALID,9.05,VALID,9.026,VALID,19.222,VALID,19.237,VALID,19.218,VALID,10.925,VALID,10.952,VALID,10.907,VALID,22.7,VALID,22.7,VALID,22.7,VALID,22.1,VALID,22.1,VALID,22.1,VALID,22.25,VALID,22.3,VALID,22.2,VALID,410.4,VALID,412.598,VALID,407.715,VALID,292.0,VALID,276.0,VALID,349.0,VALID,1.706,VALID,2.5,VALID,0.5,VALID,0.0,VALID,12.402,
1/6/18,1:00:02 AM,VALID,901.07,VALID,901.1,VALID,900.9,VALID,18.18,VALID,18.3,VALID,18.1,VALID,88.542,VALID,90.7,VALID,87.4,VALID,0.009,VALID,0.032,VALID,0.0,VALID,9.031,VALID,9.05,VALID,9.026,VALID,19.22,VALID,19.237,VALID,19.218,VALID,10.927,VALID,10.952,VALID,10.907,VALID,22.7,VALID,22.7,VALID,22.7,VALID,22.07,VALID,22.1,VALID,22.0,VALID,22.23,VALID,22.3,VALID,22.2,VALID,415.466,VALID,417.48,VALID,413.208,VALID,311.0,VALID,336.0,VALID,105.0,VALID,1.015,VALID,1.703,VALID,0.102,VALID,0.0,VALID,12.399,
1/6/18,1:10:02 AM,VALID,900.948,VALID,901.0,VALID,900.9,VALID,18.258,VALID,18.4,VALID,18.2,VALID,89.258,VALID,90.7,VALID,87.8,VALID,0.013,VALID,0.048,VALID,0.0,VALID,9.029,VALID,9.05,VALID,9.026,VALID,19.222,VALID,19.237,VALID,19.218,VALID,10.936,VALID,10.975,VALID,10.907,VALID,22.7,VALID,22.7,VALID,22.7,VALID,22.08,VALID,22.1,VALID,22.0,VALID,22.26,VALID,22.3,VALID,22.2,VALID,420.471,VALID,422.363,VALID,418.091,VALID,271.0,VALID,269.0,VALID,264.0,VALID,1.349,VALID,1.898,VALID,0.398,VALID,0.0,VALID,12.395,
1/6/18,1:20:02 AM,VALID,900.92,VALID,901.0,VALID,900.9,VALID,18.315,VALID,18.4,VALID,18.1,VALID,88.342,VALID,89.6,VALID,85.9,VALID,0.008,VALID,0.042,VALID,0.0,VALID,9.031,VALID,9.05,VALID,9.026,VALID,19.226,VALID,19.237,VALID,19.218,VALID,10.934,VALID,10.952,VALID,10.907,VALID,22.7,VALID,22.7,VALID,22.7,VALID,22.09,VALID,22.1,VALID,22.0,VALID,22.24,VALID,22.3,VALID,22.2,VALID,425.354,VALID,427.856,VALID,422.974,VALID,305.0,VALID,267.0,VALID,202.0,VALID,0.791,VALID,1.797,VALID,0.102,VALID,0.0,VALID,12.391,
