,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
3/12/18,12:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.013,VALID,0.034,VALID,0.0,VALID,10.975,VALID,10.975,VALID,10.975,VALID,21.363,VALID,21.367,VALID,21.349,VALID,12.146,VALID,12.17,VALID,12.126,VALID,23.1,VALID,23.1,VALID,23.1,VALID,22.35,VALID,22.4,VALID,22.3,VALID,22.41,VALID,22.5,VALID,22.4,VALID,397.339,VALID,400.391,VALID,394.897,VALID,215.0,VALID,155.0,VALID,246.0,VALID,0.474,VALID,0.797,VALID,0.297,VALID,0.0,VALID,12.414,
3/12/18,12:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.015,VALID,0.029,VALID,0.0,VALID,10.975,VALID,10.975,VALID,10.975,VALID,21.362,VALID,21.367,VALID,21.349,VALID,12.148,VALID,12.17,VALID,12.126,VALID,23.1,VALID,23.1,VALID,23.1,VALID,22.36,VALID,22.4,VALID,22.3,VALID,22.4,VALID,22.4,VALID,22.4,VALID,404.053,VALID,407.715,VALID,401.001,VALID,153.0,VALID,135.0,VALID,162.0,VALID,0.732,VALID,1.203,VALID,0.398,VALID,0.0,VALID,12.411,
3/12/18,12:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.032,VALID,0.065,VALID,0.01,VALID,10.975,VALID,10.975,VALID,10.975,VALID,21.358,VALID,21.367,VALID,21.349,VALID,12.146,VALID,12.17,VALID,12.103,VALID,23.1,VALID,23.1,VALID,23.1,VALID,22.34,VALID,22.4,VALID,22.3,VALID,22.42,VALID,22.5,VALID,22.4,VALID,411.682,VALID,415.039,VALID,408.325,VALID,121.0,VALID,109.0,VALID,209.0,VALID,0.557,VALID,1.102,VALID,0.0,VALID,0.0,VALID,12.407,
3/12/18,12:30:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.013,VALID,0.041,VALID,0.0,VALID,10.975,VALID,10.975,VALID,10.975,VALID,21.356,VALID,21.367,VALID,21.349,VALID,12.144,VALID,12.148,VALID,12.126,VALID,23.1,VALID,23.1,VALID,23.1,VALID,22.35,VALID,22.4,VALID,22.3,VALID,22.41,VALID,22.5,VALID,22.4,VALID,419.861,VALID,424.194,VALID,415.649,VALID,111.0,VALID,116.0,VALID,129.0,VALID,0.387,VALID,1.0,VALID,0.102,VALID,0.0,VALID,12.403,
3/12/18,12:40:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.011,VALID,0.048,VALID,0.0,VALID,10.975,VALID,10.975,VALID,10.975,VALID,21.35,VALID,21.367,VALID,21.33,VALID,12.132,VALID,12.148,VALID,12.103,VALID,23.1,VALID,23.1,VALID,23.1,VALID,22.35,VALID,22.4,VALID,22.3,VALID,22.42,VALID,22.5,VALID,22.4,VALID,428.406,VALID,431.519,VALID,425.415,VALID,121.0,VALID,125.0,VALID,99.0,VALID,0.719,VALID,1.0,VALID,0.203,VALID,0.0,VALID,12.392,
3/12/18,12:50:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.015,VALID,0.044,VALID,0.0,VALID,10.975,VALID,10.975,VALID,10.975,VALID,21.347,VALID,21.367,VALID,21.33,VALID,12.135,VALID,12.17,VALID,12.103,VALID,23.1,VALID,23.1,VALID,23.1,VALID,22.34,VALID,22.4,VALID,22.3,VALID,22.41,VALID,22.5,VALID,22.4,VALID,436.157,VALID,440.063,VALID,432.129,VALID,141.0,VALID,148.0,VALID,127.0,VALID,1.107,VALID,1.297,VALID,0.898,VALID,0.0,VALID,12.376,
3/12/18,1:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.011,VALID,0.027,VALID,0.0,VALID,10.975,VALID,10.975,VALID,10.975,VALID,21.345,VALID,21.349,VALID,21.33,VALID,12.135,VALID,12.148,VALID,12.103,VALID,23.1,VALID,23.1,VALID,23.1,VALID,22.38,VALID,22.4,VALID,22.3,VALID,22.42,VALID,22.5,VALID,22.4,VALID,444.641,VALID,447.998,VALID,440.674,VALID,148.0,VALID,157.0,VALID,22.0,VALID,0.539,VALID,1.203,VALID,0.0,VALID,0.0,VALID,12.386,
3/12/18,1:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.01,VALID,0.043,VALID,0.0,VALID,10.975,VALID,10.975,VALID,10.975,VALID,21.341,VALID,21.349,VALID,21.33,VALID,12.135,VALID,12.17,VALID,12.103,VALID,23.1,VALID,23.1,VALID,23.1,VALID,22.35,VALID,22.4,VALID,22.3,VALID,22.46,VALID,22.5,VALID,22.4,VALID,451.843,VALID,455.322,VALID,448.608,VALID,119.0,VALID,124.0,VALID,98.0,VALID,0.717,VALID,0.898,VALID,0.398,VALID,0.0,VALID,12.385,
3/12/18,1:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.015,VALID,0.037,VALID,0.0,VALID,10.975,VALID,10.975,VALID,10.975,VALID,21.332,VALID,21.349,VALID,21.312,VALID,12.123,VALID,12.148,VALID,12.103,VALID,23.1,VALID,23.1,VALID,23.1,VALID,22.34,VALID,22.4,VALID,22.3,VALID,22.44,VALID,22.5,VALID,22.4,VALID,459.961,VALID,463.257,VALID,456.543,VALID,133.0,VALID,138.0,VALID,91.0,VALID,0.709,VALID,0.898,VALID,0.398,VALID,0.0,VALID,12.383,
