,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
7/8/17,12:00:02 AM,VALID,911.813,VALID,911.9,VALID,911.8,VALID,11.867,VALID,11.9,VALID,11.8,VALID,84.44,VALID,84.6,VALID,84.2,VALID,0.003,VALID,0.015,VALID,0.0,VALID,9.73,VALID,9.73,VALID,9.73,VALID,18.639,VALID,18.654,VALID,18.615,VALID,9.271,VALID,9.285,VALID,9.262,VALID,14.62,VALID,14.7,VALID,14.6,VALID,15.11,VALID,15.2,VALID,15.1,VALID,14.5,VALID,14.6,VALID,14.4,VALID,328.613,VALID,328.979,VALID,328.369,VALID,66.0,VALID,45.0,VALID,72.0,VALID,2.743,VALID,4.703,VALID,1.203,VALID,0.0,VALID,12.398,
7/8/17,12:10:02 AM,VALID,911.71,VALID,911.8,VALID,911.7,VALID,11.84,VALID,11.9,VALID,11.8,VALID,83.81,VALID,84.6,VALID,83.1,VALID,0.02,VALID,0.048,VALID,0.0,VALID,9.73,VALID,9.73,VALID,9.73,VALID,18.638,VALID,18.654,VALID,18.615,VALID,9.288,VALID,9.309,VALID,9.285,VALID,14.63,VALID,14.7,VALID,14.6,VALID,15.1,VALID,15.1,VALID,15.1,VALID,14.5,VALID,14.5,VALID,14.5,VALID,328.674,VALID,328.979,VALID,328.369,VALID,58.0,VALID,41.0,VALID,34.0,VALID,2.895,VALID,6.203,VALID,0.898,VALID,0.0,VALID,12.388,
7/8/17,12:20:02 AM,VALID,911.693,VALID,911.7,VALID,911.6,VALID,11.79,VALID,11.8,VALID,11.7,VALID,83.617,VALID,83.9,VALID,83.4,VALID,0.038,VALID,0.062,VALID,0.0,VALID,9.728,VALID,9.73,VALID,9.707,VALID,18.644,VALID,18.654,VALID,18.635,VALID,9.269,VALID,9.285,VALID,9.238,VALID,14.65,VALID,14.7,VALID,14.6,VALID,15.1,VALID,15.1,VALID,15.1,VALID,14.49,VALID,14.5,VALID,14.4,VALID,328.735,VALID,328.979,VALID,328.369,VALID,63.0,VALID,45.0,VALID,349.0,VALID,2.595,VALID,5.102,VALID,0.297,VALID,0.0,VALID,12.374,
7/8/17,12:30:02 AM,VALID,911.698,VALID,911.7,VALID,911.6,VALID,11.707,VALID,11.8,VALID,11.6,VALID,83.822,VALID,84.2,VALID,83.4,VALID,0.054,VALID,0.099,VALID,0.021,VALID,9.73,VALID,9.73,VALID,9.73,VALID,18.648,VALID,18.654,VALID,18.635,VALID,9.274,VALID,9.285,VALID,9.238,VALID,14.67,VALID,14.7,VALID,14.6,VALID,15.1,VALID,15.1,VALID,15.1,VALID,14.49,VALID,14.5,VALID,14.4,VALID,328.674,VALID,328.979,VALID,328.369,VALID,60.0,VALID,61.0,VALID,91.0,VALID,2.924,VALID,7.297,VALID,0.797,VALID,0.0,VALID,12.384,
7/8/17,12:40:02 AM,VALID,911.702,VALID,911.8,VALID,911.7,VALID,11.593,VALID,11.6,VALID,11.5,VALID,84.297,VALID,84.7,VALID,84.0,VALID,0.008,VALID,0.03,VALID,0.0,VALID,9.728,VALID,9.73,VALID,9.707,VALID,18.646,VALID,18.654,VALID,18.635,VALID,9.278,VALID,9.309,VALID,9.238,VALID,14.67,VALID,14.7,VALID,14.6,VALID,15.1,VALID,15.1,VALID,15.1,VALID,14.52,VALID,14.6,VALID,14.5,VALID,328.796,VALID,328.979,VALID,328.369,VALID,61.0,VALID,70.0,VALID,54.0,VALID,2.8,VALID,6.297,VALID,1.0,VALID,0.0,VALID,12.383,
7/8/17,12:50:02 AM,VALID,911.698,VALID,911.7,VALID,911.6,VALID,11.533,VALID,11.6,VALID,11.5,VALID,84.52,VALID,84.7,VALID,84.3,VALID,0.009,VALID,0.028,VALID,0.0,VALID,9.73,VALID,9.73,VALID,9.73,VALID,18.641,VALID,18.654,VALID,18.635,VALID,9.257,VALID,9.285,VALID,9.238,VALID,14.69,VALID,14.7,VALID,14.6,VALID,15.1,VALID,15.1,VALID,15.1,VALID,14.49,VALID,14.5,VALID,14.4,VALID,328.857,VALID,328.979,VALID,328.369,VALID,56.0,VALID,45.0,VALID,124.0,VALID,2.773,VALID,5.703,VALID,0.297,VALID,0.0,VALID,12.38,
7/8/17,1:00:02 AM,VALID,911.69,VALID,911.7,VALID,911.6,VALID,11.497,VALID,11.5,VALID,11.4,VALID,84.577,VALID,84.8,VALID,84.2,VALID,0.009,VALID,0.032,VALID,0.0,VALID,9.73,VALID,9.73,VALID,9.73,VALID,18.643,VALID,18.654,VALID,18.635,VALID,9.283,VALID,9.309,VALID,9.262,VALID,14.68,VALID,14.7,VALID,14.6,VALID,15.11,VALID,15.2,VALID,15.1,VALID,14.51,VALID,14.6,VALID,14.5,VALID,328.857,VALID,328.979,VALID,328.369,VALID,47.0,VALID,67.0,VALID,17.0,VALID,2.611,VALID,5.102,VALID,0.398,VALID,0.0,VALID,12.376,
7/8/17,1:10:02 AM,VALID,911.63,VALID,911.7,VALID,911.6,VALID,11.437,VALID,11.5,VALID,11.4,VALID,84.538,VALID,84.8,VALID,84.2,VALID,0.016,VALID,0.031,VALID,0.0,VALID,9.73,VALID,9.73,VALID,9.707,VALID,18.641,VALID,18.654,VALID,18.615,VALID,9.267,VALID,9.285,VALID,9.238,VALID,14.69,VALID,14.7,VALID,14.6,VALID,15.1,VALID,15.1,VALID,15.1,VALID,14.5,VALID,14.5,VALID,14.5,VALID,328.918,VALID,328.979,VALID,328.369,VALID,53.0,VALID,52.0,VALID,186.0,VALID,2.597,VALID,4.602,VALID,0.203,VALID,0.0,VALID,12.372,
7/8/17,1:20:02 AM,VALID,911.617,VALID,911.7,VALID,911.5,VALID,11.338,VALID,11.4,VALID,11.3,VALID,84.63,VALID,84.9,VALID,84.2,VALID,0.028,VALID,0.07,VALID,0.0,VALID,9.728,VALID,9.73,VALID,9.707,VALID,18.644,VALID,18.654,VALID,18.635,VALID,9.262,VALID,9.285,VALID,9.238,VALID,14.68,VALID,14.7,VALID,14.6,VALID,15.1,VALID,15.1,VALID,15.1,VALID,14.51,VALID,14.6,VALID,14.5,VALID,328.979,VALID,328.979,VALID,328.979,VALID,44.0,VALID,53.0,VALID,325.0,VALID,2.331,VALID,5.203,VALID,0.297,VALID,0.0,VALID,12.368,
