,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
9/15/17,12:00:03 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.004,VALID,0.033,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.018,VALID,18.024,VALID,18.004,VALID,7.685,VALID,7.714,VALID,7.641,VALID,19.73,VALID,19.8,VALID,19.7,VALID,18.07,VALID,18.1,VALID,18.0,VALID,18.22,VALID,18.3,VALID,18.2,VALID,327.576,VALID,327.759,VALID,327.148,VALID,109.0,VALID,114.0,VALID,150.0,VALID,1.105,VALID,2.203,VALID,0.102,VALID,0.0,VALID,12.422,
9/15/17,12:10:03 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.004,VALID,0.019,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.01,VALID,18.024,VALID,18.004,VALID,7.692,VALID,7.714,VALID,7.666,VALID,19.72,VALID,19.8,VALID,19.7,VALID,18.09,VALID,18.1,VALID,18.0,VALID,18.21,VALID,18.3,VALID,18.2,VALID,328.064,VALID,328.369,VALID,327.759,VALID,65.0,VALID,175.0,VALID,183.0,VALID,0.594,VALID,1.297,VALID,0.102,VALID,0.0,VALID,12.416,
9/15/17,12:20:03 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.008,VALID,0.024,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.016,VALID,18.024,VALID,18.004,VALID,7.69,VALID,7.714,VALID,7.666,VALID,19.71,VALID,19.8,VALID,19.7,VALID,18.08,VALID,18.1,VALID,18.0,VALID,18.25,VALID,18.3,VALID,18.2,VALID,328.491,VALID,328.979,VALID,328.369,VALID,31.0,VALID,113.0,VALID,129.0,VALID,1.329,VALID,2.797,VALID,0.102,VALID,0.0,VALID,12.401,
9/15/17,12:30:03 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.003,VALID,0.019,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.012,VALID,18.024,VALID,17.984,VALID,7.697,VALID,7.738,VALID,7.666,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.09,VALID,18.1,VALID,18.0,VALID,18.25,VALID,18.3,VALID,18.2,VALID,328.491,VALID,328.979,VALID,328.369,VALID,128.0,VALID,157.0,VALID,108.0,VALID,0.724,VALID,1.398,VALID,0.203,VALID,0.0,VALID,12.391,
9/15/17,12:40:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.003,VALID,0.022,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.014,VALID,18.024,VALID,18.004,VALID,7.697,VALID,7.738,VALID,7.666,VALID,19.72,VALID,19.8,VALID,19.7,VALID,18.09,VALID,18.1,VALID,18.0,VALID,18.24,VALID,18.3,VALID,18.2,VALID,328.552,VALID,328.979,VALID,328.369,VALID,148.0,VALID,148.0,VALID,160.0,VALID,1.185,VALID,1.898,VALID,0.703,VALID,0.0,VALID,12.399,
9/15/17,12:50:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.004,VALID,0.031,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.014,VALID,18.024,VALID,18.004,VALID,7.69,VALID,7.714,VALID,7.641,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.08,VALID,18.1,VALID,18.0,VALID,18.24,VALID,18.3,VALID,18.2,VALID,329.407,VALID,329.59,VALID,328.979,VALID,84.0,VALID,146.0,VALID,68.0,VALID,0.472,VALID,1.297,VALID,0.102,VALID,0.0,VALID,12.397,
9/15/17,1:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.007,VALID,0.029,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.016,VALID,18.024,VALID,18.004,VALID,7.699,VALID,7.714,VALID,7.666,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.09,VALID,18.1,VALID,18.0,VALID,18.27,VALID,18.3,VALID,18.2,VALID,329.529,VALID,329.59,VALID,328.979,VALID,260.0,VALID,219.0,VALID,274.0,VALID,0.458,VALID,1.0,VALID,0.102,VALID,0.0,VALID,12.392,
9/15/17,1:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.004,VALID,0.02,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.01,VALID,18.024,VALID,18.004,VALID,7.695,VALID,7.738,VALID,7.666,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.08,VALID,18.1,VALID,18.0,VALID,18.26,VALID,18.3,VALID,18.2,VALID,329.59,VALID,329.59,VALID,329.59,VALID,39.0,VALID,74.0,VALID,1.0,VALID,0.921,VALID,1.602,VALID,0.203,VALID,0.0,VALID,12.387,
9/15/17,1:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.011,VALID,0.031,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.012,VALID,18.024,VALID,18.004,VALID,7.702,VALID,7.738,VALID,7.666,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.09,VALID,18.1,VALID,18.0,VALID,18.28,VALID,18.3,VALID,18.2,VALID,329.712,VALID,330.2,VALID,329.59,VALID,113.0,VALID,54.0,VALID,152.0,VALID,0.56,VALID,1.0,VALID,0.297,VALID,0.0,VALID,12.382,
9/15/17,1:30:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.001,VALID,0.006,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.0,VALID,18.004,VALID,17.984,VALID,7.704,VALID,7.738,VALID,7.69,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.08,VALID,18.1,VALID,18.0,VALID,18.27,VALID,18.3,VALID,18.2,VALID,329.651,VALID,330.2,VALID,329.59,VALID,160.0,VALID,154.0,VALID,183.0,VALID,1.014,VALID,1.703,VALID,0.398,VALID,0.0,VALID,12.376,
9/15/17,1:40:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.004,VALID,0.023,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.01,VALID,18.024,VALID,18.004,VALID,7.69,VALID,7.738,VALID,7.641,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.1,VALID,18.1,VALID,18.1,VALID,18.29,VALID,18.3,VALID,18.2,VALID,332.947,VALID,336.304,VALID,330.2,VALID,192.0,VALID,150.0,VALID,177.0,VALID,0.56,VALID,1.0,VALID,0.102,VALID,0.0,VALID,12.356,
9/15/17,1:50:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.006,VALID,0.034,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.01,VALID,18.024,VALID,18.004,VALID,7.692,VALID,7.714,VALID,7.666,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.08,VALID,18.1,VALID,18.0,VALID,18.3,VALID,18.3,VALID,18.3,VALID,338.562,VALID,339.966,VALID,336.914,VALID,11.0,VALID,341.0,VALID,23.0,VALID,0.402,VALID,0.797,VALID,0.0,VALID,0.0,VALID,12.353,
9/15/17,2:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.004,VALID,0.025,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.006,VALID,18.024,VALID,17.984,VALID,7.69,VALID,7.714,VALID,7.641,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.1,VALID,18.1,VALID,18.1,VALID,18.29,VALID,18.3,VALID,18.2,VALID,342.346,VALID,343.628,VALID,340.576,VALID,291.0,VALID,290.0,VALID,329.0,VALID,0.811,VALID,1.203,VALID,0.297,VALID,0.0,VALID,12.357,
9/15/17,2:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.01,VALID,0.024,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.004,VALID,18.024,VALID,17.984,VALID,7.697,VALID,7.714,VALID,7.641,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.08,VALID,18.1,VALID,18.0,VALID,18.31,VALID,18.4,VALID,18.3,VALID,345.764,VALID,347.9,VALID,344.238,VALID,286.0,VALID,295.0,VALID,324.0,VALID,0.813,VALID,1.203,VALID,0.102,VALID,0.0,VALID,12.353,
9/15/17,2:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.019,VALID,0.044,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.002,VALID,18.024,VALID,17.984,VALID,7.69,VALID,7.714,VALID,7.666,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.1,VALID,18.1,VALID,18.1,VALID,18.31,VALID,18.4,VALID,18.3,VALID,350.037,VALID,351.562,VALID,348.511,VALID,353.0,VALID,338.0,VALID,328.0,VALID,0.295,VALID,0.602,VALID,0.102,VALID,0.0,VALID,12.349,
9/15/17,2:30:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.04,VALID,0.067,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.004,VALID,18.024,VALID,17.984,VALID,7.699,VALID,7.714,VALID,7.666,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.1,VALID,18.1,VALID,18.1,VALID,18.29,VALID,18.3,VALID,18.2,VALID,354.248,VALID,356.445,VALID,352.173,VALID,79.0,VALID,80.0,VALID,70.0,VALID,0.652,VALID,0.898,VALID,0.398,VALID,0.0,VALID,12.342,
9/15/17,2:40:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.035,VALID,0.066,VALID,0.004,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.006,VALID,18.024,VALID,17.984,VALID,7.692,VALID,7.714,VALID,7.666,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.1,VALID,18.1,VALID,18.1,VALID,18.29,VALID,18.3,VALID,18.2,VALID,359.436,VALID,361.938,VALID,356.445,VALID,149.0,VALID,145.0,VALID,52.0,VALID,0.602,VALID,1.102,VALID,0.0,VALID,0.0,VALID,12.337,
9/15/17,2:50:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.036,VALID,0.081,VALID,0.018,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.004,VALID,18.024,VALID,17.984,VALID,7.685,VALID,7.714,VALID,7.641,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.1,VALID,18.1,VALID,18.1,VALID,18.3,VALID,18.3,VALID,18.3,VALID,363.77,VALID,366.211,VALID,361.938,VALID,328.0,VALID,1.0,VALID,319.0,VALID,0.308,VALID,0.703,VALID,0.0,VALID,0.0,VALID,12.331,
9/15/17,3:00:02 AM,VALID,854.4,VALID,902.3,VALID,758.7,VALID,29.925,VALID,54.7,VALID,15.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.029,VALID,0.071,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.002,VALID,18.004,VALID,17.984,VALID,7.687,VALID,7.714,VALID,7.666,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.1,VALID,18.1,VALID,18.1,VALID,18.3,VALID,18.3,VALID,18.3,VALID,368.042,VALID,369.263,VALID,366.821,VALID,136.0,VALID,106.0,VALID,127.0,VALID,0.609,VALID,1.102,VALID,0.0,VALID,0.0,VALID,12.307,
9/15/17,3:10:02 AM,VALID,902.725,VALID,903.0,VALID,902.2,VALID,14.825,VALID,15.0,VALID,14.7,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.019,VALID,0.038,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,17.998,VALID,18.004,VALID,17.984,VALID,7.687,VALID,7.714,VALID,7.666,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.09,VALID,18.1,VALID,18.0,VALID,18.3,VALID,18.3,VALID,18.3,VALID,371.277,VALID,373.535,VALID,369.263,VALID,114.0,VALID,110.0,VALID,91.0,VALID,1.034,VALID,1.297,VALID,0.5,VALID,0.0,VALID,12.313,
9/15/17,3:20:02 AM,VALID,902.8,VALID,903.0,VALID,902.5,VALID,14.583,VALID,14.6,VALID,14.5,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.002,VALID,0.023,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.0,VALID,18.024,VALID,17.984,VALID,7.692,VALID,7.714,VALID,7.666,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.1,VALID,18.1,VALID,18.1,VALID,18.31,VALID,18.4,VALID,18.3,VALID,376.343,VALID,379.028,VALID,374.146,VALID,181.0,VALID,125.0,VALID,265.0,VALID,0.529,VALID,0.898,VALID,0.102,VALID,0.0,VALID,12.313,
9/15/17,3:30:02 AM,VALID,902.333,VALID,902.8,VALID,902.0,VALID,14.5,VALID,14.5,VALID,14.5,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.004,VALID,0.021,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.002,VALID,18.024,VALID,17.984,VALID,7.699,VALID,7.714,VALID,7.666,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.1,VALID,18.1,VALID,18.1,VALID,18.32,VALID,18.4,VALID,18.3,VALID,380.188,VALID,380.859,VALID,379.028,VALID,337.0,VALID,304.0,VALID,355.0,VALID,0.244,VALID,0.602,VALID,0.102,VALID,0.0,VALID,12.31,
9/15/17,3:40:02 AM,VALID,902.364,VALID,902.7,VALID,902.2,VALID,14.464,VALID,14.5,VALID,14.4,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.009,VALID,0.025,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,18.004,VALID,18.024,VALID,17.984,VALID,7.697,VALID,7.738,VALID,7.666,VALID,19.7,VALID,19.7,VALID,19.7,VALID,18.1,VALID,18.1,VALID,18.1,VALID,18.31,VALID,18.4,VALID,18.3,VALID,381.287,VALID,381.47,VALID,380.859,VALID,128.0,VALID,143.0,VALID,107.0,VALID,0.437,VALID,0.797,VALID,0.203,VALID,0.0,VALID,12.304,
9/15/17,3:50:02 AM,VALID,831.038,VALID,902.5,VALID,745.2,VALID,23.05,VALID,35.9,VALID,14.5,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.016,VALID,0.038,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,17.996,VALID,18.004,VALID,17.984,VALID,7.695,VALID,7.714,VALID,7.641,VALID,19.69,VALID,19.7,VALID,19.6,VALID,18.1,VALID,18.1,VALID,18.1,VALID,18.34,VALID,18.4,VALID,18.3,VALID,381.958,VALID,382.08,VALID,381.47,VALID,133.0,VALID,125.0,VALID,139.0,VALID,0.548,VALID,0.898,VALID,0.102,VALID,0.0,VALID,12.3,
9/15/17,4:00:02 AM,VALID,737.332,VALID,774.7,VALID,702.5,VALID,36.457,VALID,40.5,VALID,31.9,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.01,VALID,0.075,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,17.992,VALID,18.004,VALID,17.984,VALID,7.685,VALID,7.714,VALID,7.641,VALID,19.62,VALID,19.7,VALID,19.6,VALID,18.1,VALID,18.1,VALID,18.1,VALID,18.31,VALID,18.4,VALID,18.3,VALID,381.714,VALID,382.08,VALID,381.47,VALID,108.0,VALID,109.0,VALID,123.0,VALID,0.995,VALID,1.398,VALID,0.703,VALID,0.0,VALID,12.295,
9/15/17,4:10:02 AM,VALID,748.842,VALID,902.0,VALID,696.6,VALID,34.767,VALID,40.2,VALID,14.6,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.001,VALID,0.005,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,17.996,VALID,18.004,VALID,17.984,VALID,7.692,VALID,7.714,VALID,7.666,VALID,19.6,VALID,19.6,VALID,19.6,VALID,18.1,VALID,18.1,VALID,18.1,VALID,18.32,VALID,18.4,VALID,18.3,VALID,382.08,VALID,382.08,VALID,382.08,VALID,197.0,VALID,165.0,VALID,326.0,VALID,0.923,VALID,1.703,VALID,0.0,VALID,0.0,VALID,12.287,
9/15/17,4:20:02 AM,VALID,788.095,VALID,902.1,VALID,743.8,VALID,29.52,VALID,35.7,VALID,14.5,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.006,VALID,0.018,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,17.99,VALID,18.004,VALID,17.984,VALID,7.699,VALID,7.738,VALID,7.641,VALID,19.6,VALID,19.6,VALID,19.6,VALID,18.1,VALID,18.1,VALID,18.1,VALID,18.33,VALID,18.4,VALID,18.3,VALID,383.118,VALID,383.911,VALID,382.08,VALID,315.0,VALID,295.0,VALID,92.0,VALID,0.523,VALID,1.102,VALID,0.0,VALID,0.0,VALID,12.266,
9/15/17,4:30:02 AM,VALID,781.495,VALID,902.1,VALID,625.9,VALID,30.47,VALID,49.1,VALID,14.4,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.01,VALID,0.035,VALID,0.0,VALID,2.951,VALID,2.951,VALID,2.951,VALID,17.996,VALID,18.004,VALID,17.984,VALID,7.695,VALID,7.738,VALID,7.641,VALID,19.6,VALID,19.6,VALID,19.6,VALID,18.1,VALID,18.1,VALID,18.1,VALID,18.31,VALID,18.4,VALID,18.3,VALID,385.559,VALID,387.573,VALID,383.911,VALID,301.0,VALID,279.0,VALID,92.0,VALID,0.497,VALID,1.203,VALID,0.0,VALID,0.0,VALID,12.277,
