,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
4/29/17,12:00:02 AM,VALID,909.533,VALID,909.6,VALID,909.5,VALID,3.417,VALID,3.5,VALID,3.4,VALID,92.172,VALID,92.3,VALID,92.0,VALID,0.033,VALID,0.055,VALID,0.003,VALID,13.34,VALID,13.34,VALID,13.34,VALID,18.662,VALID,18.674,VALID,18.635,VALID,9.66,VALID,9.683,VALID,9.613,VALID,17.8,VALID,17.8,VALID,17.8,VALID,19.32,VALID,19.4,VALID,19.3,VALID,18.37,VALID,18.4,VALID,18.3,VALID,546.57,VALID,548.096,VALID,543.823,VALID,106.0,VALID,120.0,VALID,120.0,VALID,0.916,VALID,1.297,VALID,0.602,VALID,0.0,VALID,12.317,
4/29/17,12:10:02 AM,VALID,909.493,VALID,909.5,VALID,909.4,VALID,3.323,VALID,3.4,VALID,3.3,VALID,92.345,VALID,92.7,VALID,92.2,VALID,0.048,VALID,0.106,VALID,0.0,VALID,13.34,VALID,13.34,VALID,13.34,VALID,18.662,VALID,18.674,VALID,18.635,VALID,9.658,VALID,9.683,VALID,9.637,VALID,17.8,VALID,17.8,VALID,17.8,VALID,19.34,VALID,19.4,VALID,19.3,VALID,18.35,VALID,18.4,VALID,18.3,VALID,553.711,VALID,556.03,VALID,549.316,VALID,119.0,VALID,146.0,VALID,109.0,VALID,0.776,VALID,1.297,VALID,0.102,VALID,0.0,VALID,12.311,
4/29/17,12:20:02 AM,VALID,909.497,VALID,909.5,VALID,909.4,VALID,3.157,VALID,3.4,VALID,3.0,VALID,92.223,VALID,92.7,VALID,91.7,VALID,0.017,VALID,0.047,VALID,0.0,VALID,13.34,VALID,13.34,VALID,13.34,VALID,18.653,VALID,18.674,VALID,18.635,VALID,9.646,VALID,9.683,VALID,9.613,VALID,17.8,VALID,17.8,VALID,17.8,VALID,19.31,VALID,19.4,VALID,19.3,VALID,18.38,VALID,18.5,VALID,18.3,VALID,542.725,VALID,555.42,VALID,539.551,VALID,144.0,VALID,149.0,VALID,181.0,VALID,0.667,VALID,1.0,VALID,0.297,VALID,0.0,VALID,12.305,
4/29/17,12:30:02 AM,VALID,909.4,VALID,909.4,VALID,909.4,VALID,2.997,VALID,3.1,VALID,2.9,VALID,92.475,VALID,92.8,VALID,92.3,VALID,0.029,VALID,0.067,VALID,0.001,VALID,13.34,VALID,13.34,VALID,13.34,VALID,18.658,VALID,18.693,VALID,18.635,VALID,9.665,VALID,9.683,VALID,9.637,VALID,17.8,VALID,17.8,VALID,17.8,VALID,19.32,VALID,19.4,VALID,19.3,VALID,18.39,VALID,18.4,VALID,18.3,VALID,542.297,VALID,552.368,VALID,538.94,VALID,127.0,VALID,112.0,VALID,221.0,VALID,0.416,VALID,1.0,VALID,0.0,VALID,0.0,VALID,12.299,
4/29/17,12:40:02 AM,VALID,909.4,VALID,909.4,VALID,909.4,VALID,2.912,VALID,3.0,VALID,2.7,VALID,92.623,VALID,92.8,VALID,92.4,VALID,0.007,VALID,0.021,VALID,0.0,VALID,13.34,VALID,13.34,VALID,13.34,VALID,18.66,VALID,18.674,VALID,18.635,VALID,9.658,VALID,9.683,VALID,9.637,VALID,17.8,VALID,17.8,VALID,17.8,VALID,19.31,VALID,19.4,VALID,19.3,VALID,18.35,VALID,18.4,VALID,18.3,VALID,536.56,VALID,551.758,VALID,529.785,VALID,127.0,VALID,113.0,VALID,100.0,VALID,0.706,VALID,1.0,VALID,0.297,VALID,0.0,VALID,12.289,
4/29/17,12:50:02 AM,VALID,909.4,VALID,909.4,VALID,909.4,VALID,2.692,VALID,2.7,VALID,2.6,VALID,92.527,VALID,92.6,VALID,92.3,VALID,0.025,VALID,0.046,VALID,0.0,VALID,13.34,VALID,13.34,VALID,13.34,VALID,18.658,VALID,18.674,VALID,18.654,VALID,9.646,VALID,9.683,VALID,9.613,VALID,17.8,VALID,17.8,VALID,17.8,VALID,19.3,VALID,19.3,VALID,19.3,VALID,18.38,VALID,18.4,VALID,18.3,VALID,530.701,VALID,531.616,VALID,529.175,VALID,148.0,VALID,139.0,VALID,97.0,VALID,0.523,VALID,1.102,VALID,0.0,VALID,0.0,VALID,12.267,
4/29/17,1:00:02 AM,VALID,909.325,VALID,909.4,VALID,909.3,VALID,2.568,VALID,2.6,VALID,2.5,VALID,92.667,VALID,92.9,VALID,92.5,VALID,0.042,VALID,0.105,VALID,0.0,VALID,13.339,VALID,13.34,VALID,13.318,VALID,18.652,VALID,18.654,VALID,18.635,VALID,9.655,VALID,9.683,VALID,9.637,VALID,17.8,VALID,17.8,VALID,17.8,VALID,19.31,VALID,19.4,VALID,19.3,VALID,18.38,VALID,18.4,VALID,18.3,VALID,523.499,VALID,524.292,VALID,522.461,VALID,125.0,VALID,117.0,VALID,219.0,VALID,0.417,VALID,0.797,VALID,0.0,VALID,0.0,VALID,12.275,
4/29/17,1:10:02 AM,VALID,909.3,VALID,909.3,VALID,909.3,VALID,2.3,VALID,2.5,VALID,2.2,VALID,92.552,VALID,92.8,VALID,92.4,VALID,0.007,VALID,0.073,VALID,0.0,VALID,13.333,VALID,13.34,VALID,13.318,VALID,18.655,VALID,18.674,VALID,18.635,VALID,9.655,VALID,9.683,VALID,9.613,VALID,17.8,VALID,17.8,VALID,17.8,VALID,19.3,VALID,19.3,VALID,19.3,VALID,18.36,VALID,18.4,VALID,18.3,VALID,524.475,VALID,528.564,VALID,522.461,VALID,88.0,VALID,125.0,VALID,202.0,VALID,0.297,VALID,0.898,VALID,0.0,VALID,0.0,VALID,12.272,
4/29/17,1:20:02 AM,VALID,909.292,VALID,909.3,VALID,909.2,VALID,2.222,VALID,2.3,VALID,2.2,VALID,92.818,VALID,93.0,VALID,92.7,VALID,0.001,VALID,0.005,VALID,0.0,VALID,13.324,VALID,13.34,VALID,13.318,VALID,18.648,VALID,18.674,VALID,18.635,VALID,9.646,VALID,9.66,VALID,9.613,VALID,17.8,VALID,17.8,VALID,17.8,VALID,19.3,VALID,19.3,VALID,19.3,VALID,18.37,VALID,18.4,VALID,18.3,VALID,520.325,VALID,526.123,VALID,506.592,VALID,123.0,VALID,117.0,VALID,123.0,VALID,0.801,VALID,1.203,VALID,0.398,VALID,0.0,VALID,12.267,
