,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
8/12/17,12:00:02 AM,VALID,903.015,VALID,903.2,VALID,902.9,VALID,12.7,VALID,12.7,VALID,12.7,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.01,VALID,0.043,VALID,0.0,VALID,9.191,VALID,9.191,VALID,9.191,VALID,18.204,VALID,18.222,VALID,18.182,VALID,9.379,VALID,9.403,VALID,9.356,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,14.9,VALID,15.0,VALID,14.8,VALID,329.59,VALID,329.59,VALID,329.59,VALID,19.0,VALID,357.0,VALID,20.0,VALID,4.537,VALID,8.297,VALID,0.297,VALID,0.0,VALID,12.395,
8/12/17,12:10:02 AM,VALID,903.03,VALID,903.1,VALID,902.9,VALID,12.7,VALID,12.7,VALID,12.7,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.013,VALID,0.04,VALID,0.0,VALID,9.191,VALID,9.191,VALID,9.191,VALID,18.207,VALID,18.222,VALID,18.182,VALID,9.375,VALID,9.403,VALID,9.332,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,14.88,VALID,14.9,VALID,14.8,VALID,329.041,VALID,329.59,VALID,328.979,VALID,21.0,VALID,57.0,VALID,37.0,VALID,4.671,VALID,13.0,VALID,0.602,VALID,0.0,VALID,12.394,
8/12/17,12:20:02 AM,VALID,903.015,VALID,903.1,VALID,902.9,VALID,12.7,VALID,12.7,VALID,12.7,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.016,VALID,0.032,VALID,0.0,VALID,9.189,VALID,9.191,VALID,9.168,VALID,18.214,VALID,18.222,VALID,18.202,VALID,9.382,VALID,9.403,VALID,9.356,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,14.88,VALID,14.9,VALID,14.8,VALID,328.979,VALID,328.979,VALID,328.979,VALID,23.0,VALID,38.0,VALID,333.0,VALID,3.318,VALID,7.703,VALID,0.398,VALID,0.0,VALID,12.392,
8/12/17,12:30:02 AM,VALID,903.102,VALID,903.2,VALID,903.0,VALID,12.7,VALID,12.7,VALID,12.7,VALID,94.875,VALID,95.2,VALID,94.2,VALID,0.014,VALID,0.03,VALID,0.0,VALID,9.187,VALID,9.191,VALID,9.168,VALID,18.21,VALID,18.222,VALID,18.202,VALID,9.372,VALID,9.403,VALID,9.332,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,14.9,VALID,14.9,VALID,14.9,VALID,328.979,VALID,328.979,VALID,328.979,VALID,15.0,VALID,45.0,VALID,20.0,VALID,3.613,VALID,7.898,VALID,0.797,VALID,0.0,VALID,12.389,
8/12/17,12:40:02 AM,VALID,903.105,VALID,903.2,VALID,903.0,VALID,12.685,VALID,12.7,VALID,12.6,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.012,VALID,0.027,VALID,0.0,VALID,9.191,VALID,9.191,VALID,9.191,VALID,18.212,VALID,18.222,VALID,18.202,VALID,9.365,VALID,9.403,VALID,9.332,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.29,VALID,15.3,VALID,15.2,VALID,14.89,VALID,14.9,VALID,14.8,VALID,328.979,VALID,328.979,VALID,328.979,VALID,13.0,VALID,29.0,VALID,85.0,VALID,3.504,VALID,7.703,VALID,0.5,VALID,0.0,VALID,12.386,
8/12/17,12:50:02 AM,VALID,903.178,VALID,903.2,VALID,903.1,VALID,12.6,VALID,12.6,VALID,12.6,VALID,93.021,VALID,93.8,VALID,92.4,VALID,0.007,VALID,0.02,VALID,0.0,VALID,9.189,VALID,9.191,VALID,9.168,VALID,18.212,VALID,18.222,VALID,18.202,VALID,9.372,VALID,9.403,VALID,9.356,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.29,VALID,15.3,VALID,15.2,VALID,14.89,VALID,14.9,VALID,14.8,VALID,328.979,VALID,328.979,VALID,328.979,VALID,10.0,VALID,11.0,VALID,277.0,VALID,4.009,VALID,8.5,VALID,0.5,VALID,0.0,VALID,12.379,
8/12/17,1:00:02 AM,VALID,903.078,VALID,903.2,VALID,902.9,VALID,12.6,VALID,12.6,VALID,12.6,VALID,92.932,VALID,94.5,VALID,91.6,VALID,0.001,VALID,0.014,VALID,0.0,VALID,9.187,VALID,9.191,VALID,9.168,VALID,18.208,VALID,18.222,VALID,18.182,VALID,9.372,VALID,9.379,VALID,9.332,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,14.9,VALID,14.9,VALID,14.9,VALID,329.773,VALID,330.2,VALID,329.59,VALID,23.0,VALID,16.0,VALID,339.0,VALID,4.078,VALID,9.5,VALID,0.398,VALID,0.0,VALID,12.359,
8/12/17,1:10:02 AM,VALID,903.11,VALID,903.2,VALID,903.0,VALID,12.515,VALID,12.6,VALID,12.5,VALID,94.44,VALID,97.0,VALID,92.4,VALID,0.027,VALID,0.07,VALID,0.0,VALID,9.187,VALID,9.191,VALID,9.168,VALID,18.208,VALID,18.222,VALID,18.202,VALID,9.377,VALID,9.403,VALID,9.356,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,14.9,VALID,14.9,VALID,14.9,VALID,332.275,VALID,333.252,VALID,330.811,VALID,20.0,VALID,28.0,VALID,86.0,VALID,3.703,VALID,7.102,VALID,0.5,VALID,0.0,VALID,12.37,
8/12/17,1:20:02 AM,VALID,903.038,VALID,903.2,VALID,902.9,VALID,12.432,VALID,12.5,VALID,12.4,VALID,96.1,VALID,98.2,VALID,94.1,VALID,0.045,VALID,0.084,VALID,0.02,VALID,9.191,VALID,9.191,VALID,9.191,VALID,18.206,VALID,18.222,VALID,18.202,VALID,9.372,VALID,9.403,VALID,9.332,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,15.3,VALID,14.91,VALID,15.0,VALID,14.9,VALID,333.008,VALID,333.252,VALID,332.642,VALID,30.0,VALID,51.0,VALID,318.0,VALID,4.028,VALID,8.797,VALID,0.5,VALID,0.0,VALID,12.371,
