,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
6/20/17,12:00:02 AM,VALID,908.173,VALID,908.2,VALID,908.1,VALID,4.563,VALID,4.6,VALID,4.5,VALID,85.402,VALID,85.8,VALID,85.0,VALID,0.0,VALID,0.002,VALID,0.0,VALID,13.536,VALID,13.536,VALID,13.536,VALID,19.588,VALID,19.603,VALID,19.565,VALID,10.176,VALID,10.217,VALID,10.125,VALID,15.0,VALID,15.0,VALID,15.0,VALID,15.81,VALID,15.9,VALID,15.8,VALID,15.2,VALID,15.2,VALID,15.2,VALID,327.209,VALID,327.759,VALID,327.148,VALID,149.0,VALID,148.0,VALID,153.0,VALID,1.108,VALID,2.102,VALID,0.398,VALID,0.0,VALID,12.327,
6/20/17,12:10:02 AM,VALID,908.195,VALID,908.3,VALID,908.1,VALID,4.5,VALID,4.5,VALID,4.5,VALID,86.31,VALID,86.9,VALID,85.6,VALID,0.001,VALID,0.014,VALID,0.0,VALID,13.536,VALID,13.536,VALID,13.536,VALID,19.583,VALID,19.603,VALID,19.545,VALID,10.153,VALID,10.194,VALID,10.125,VALID,15.0,VALID,15.0,VALID,15.0,VALID,15.82,VALID,15.9,VALID,15.8,VALID,15.2,VALID,15.2,VALID,15.2,VALID,327.637,VALID,327.759,VALID,327.148,VALID,223.0,VALID,165.0,VALID,266.0,VALID,0.523,VALID,1.398,VALID,0.0,VALID,0.0,VALID,12.338,
6/20/17,12:20:02 AM,VALID,908.192,VALID,908.3,VALID,908.1,VALID,4.458,VALID,4.5,VALID,4.3,VALID,86.743,VALID,87.0,VALID,86.5,VALID,0.023,VALID,0.066,VALID,0.0,VALID,13.536,VALID,13.536,VALID,13.536,VALID,19.593,VALID,19.603,VALID,19.584,VALID,10.183,VALID,10.217,VALID,10.125,VALID,15.0,VALID,15.0,VALID,15.0,VALID,15.81,VALID,15.9,VALID,15.8,VALID,15.2,VALID,15.2,VALID,15.2,VALID,327.759,VALID,327.759,VALID,327.759,VALID,208.0,VALID,212.0,VALID,235.0,VALID,1.049,VALID,2.0,VALID,0.398,VALID,0.0,VALID,12.338,
6/20/17,12:30:02 AM,VALID,908.222,VALID,908.3,VALID,908.2,VALID,4.198,VALID,4.3,VALID,4.1,VALID,86.322,VALID,86.8,VALID,86.1,VALID,0.015,VALID,0.035,VALID,0.0,VALID,13.536,VALID,13.536,VALID,13.536,VALID,19.592,VALID,19.603,VALID,19.565,VALID,10.155,VALID,10.171,VALID,10.125,VALID,15.0,VALID,15.0,VALID,15.0,VALID,15.8,VALID,15.8,VALID,15.8,VALID,15.2,VALID,15.2,VALID,15.2,VALID,327.759,VALID,327.759,VALID,327.759,VALID,203.0,VALID,213.0,VALID,229.0,VALID,1.601,VALID,2.5,VALID,0.602,VALID,0.0,VALID,12.335,
6/20/17,12:40:02 AM,VALID,908.35,VALID,908.5,VALID,908.3,VALID,4.0,VALID,4.1,VALID,3.9,VALID,86.432,VALID,86.7,VALID,86.1,VALID,0.01,VALID,0.03,VALID,0.0,VALID,13.536,VALID,13.536,VALID,13.536,VALID,19.595,VALID,19.603,VALID,19.584,VALID,10.183,VALID,10.194,VALID,10.148,VALID,15.0,VALID,15.0,VALID,15.0,VALID,15.8,VALID,15.8,VALID,15.8,VALID,15.2,VALID,15.2,VALID,15.2,VALID,328.857,VALID,330.2,VALID,327.759,VALID,219.0,VALID,193.0,VALID,268.0,VALID,0.872,VALID,1.602,VALID,0.398,VALID,0.0,VALID,12.331,
6/20/17,12:50:02 AM,VALID,908.382,VALID,908.5,VALID,908.3,VALID,3.86,VALID,3.9,VALID,3.8,VALID,87.008,VALID,87.5,VALID,86.7,VALID,0.009,VALID,0.039,VALID,0.0,VALID,13.536,VALID,13.536,VALID,13.536,VALID,19.585,VALID,19.603,VALID,19.545,VALID,10.162,VALID,10.194,VALID,10.125,VALID,15.0,VALID,15.0,VALID,15.0,VALID,15.8,VALID,15.8,VALID,15.8,VALID,15.2,VALID,15.2,VALID,15.2,VALID,332.52,VALID,334.473,VALID,330.811,VALID,196.0,VALID,188.0,VALID,246.0,VALID,1.352,VALID,2.102,VALID,0.5,VALID,0.0,VALID,12.326,
6/20/17,1:00:02 AM,VALID,908.377,VALID,908.4,VALID,908.3,VALID,3.662,VALID,3.8,VALID,3.5,VALID,87.422,VALID,87.6,VALID,87.3,VALID,0.016,VALID,0.059,VALID,0.0,VALID,13.536,VALID,13.536,VALID,13.536,VALID,19.585,VALID,19.603,VALID,19.565,VALID,10.167,VALID,10.194,VALID,10.125,VALID,15.0,VALID,15.0,VALID,15.0,VALID,15.8,VALID,15.8,VALID,15.8,VALID,15.2,VALID,15.2,VALID,15.2,VALID,336.792,VALID,339.355,VALID,334.473,VALID,199.0,VALID,176.0,VALID,231.0,VALID,1.066,VALID,2.102,VALID,0.5,VALID,0.0,VALID,12.321,
6/20/17,1:10:02 AM,VALID,908.3,VALID,908.3,VALID,908.3,VALID,3.4,VALID,3.5,VALID,3.3,VALID,87.94,VALID,88.4,VALID,87.6,VALID,0.006,VALID,0.03,VALID,0.0,VALID,13.536,VALID,13.536,VALID,13.536,VALID,19.58,VALID,19.603,VALID,19.565,VALID,10.164,VALID,10.194,VALID,10.125,VALID,15.0,VALID,15.0,VALID,15.0,VALID,15.8,VALID,15.8,VALID,15.8,VALID,15.19,VALID,15.2,VALID,15.1,VALID,342.041,VALID,343.628,VALID,339.966,VALID,182.0,VALID,173.0,VALID,170.0,VALID,1.052,VALID,1.703,VALID,0.398,VALID,0.0,VALID,12.31,
6/20/17,1:20:02 AM,VALID,908.232,VALID,908.3,VALID,908.2,VALID,3.178,VALID,3.3,VALID,3.1,VALID,88.605,VALID,88.8,VALID,88.4,VALID,0.01,VALID,0.033,VALID,0.0,VALID,13.536,VALID,13.536,VALID,13.536,VALID,19.589,VALID,19.603,VALID,19.565,VALID,10.157,VALID,10.171,VALID,10.148,VALID,14.99,VALID,15.0,VALID,14.9,VALID,15.8,VALID,15.8,VALID,15.8,VALID,15.2,VALID,15.2,VALID,15.2,VALID,346.863,VALID,349.731,VALID,344.238,VALID,160.0,VALID,159.0,VALID,172.0,VALID,0.853,VALID,1.602,VALID,0.297,VALID,0.0,VALID,12.295,
