,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
6/3/17,12:00:02 AM,VALID,906.78,VALID,906.8,VALID,906.7,VALID,5.22,VALID,5.3,VALID,5.2,VALID,93.083,VALID,93.1,VALID,93.0,VALID,0.004,VALID,0.022,VALID,0.0,VALID,15.99,VALID,16.038,VALID,15.956,VALID,21.484,VALID,21.496,VALID,21.477,VALID,11.558,VALID,11.587,VALID,11.542,VALID,15.8,VALID,15.8,VALID,15.8,VALID,16.97,VALID,17.0,VALID,16.9,VALID,16.23,VALID,16.3,VALID,16.2,VALID,573.547,VALID,584.717,VALID,565.186,VALID,183.0,VALID,115.0,VALID,321.0,VALID,0.436,VALID,1.0,VALID,0.0,VALID,0.0,VALID,12.348,
6/3/17,12:10:02 AM,VALID,906.858,VALID,906.9,VALID,906.8,VALID,5.337,VALID,5.5,VALID,5.2,VALID,93.123,VALID,93.2,VALID,93.1,VALID,0.003,VALID,0.012,VALID,0.0,VALID,15.976,VALID,15.997,VALID,15.956,VALID,21.47,VALID,21.496,VALID,21.459,VALID,11.558,VALID,11.587,VALID,11.52,VALID,15.8,VALID,15.8,VALID,15.8,VALID,16.98,VALID,17.0,VALID,16.9,VALID,16.24,VALID,16.3,VALID,16.2,VALID,566.772,VALID,568.237,VALID,564.575,VALID,291.0,VALID,279.0,VALID,92.0,VALID,0.602,VALID,1.398,VALID,0.0,VALID,0.0,VALID,12.344,
6/3/17,12:20:02 AM,VALID,906.912,VALID,907.0,VALID,906.9,VALID,5.565,VALID,5.7,VALID,5.5,VALID,93.2,VALID,93.2,VALID,93.2,VALID,0.001,VALID,0.007,VALID,0.0,VALID,15.966,VALID,15.997,VALID,15.935,VALID,21.466,VALID,21.477,VALID,21.441,VALID,11.54,VALID,11.565,VALID,11.497,VALID,15.8,VALID,15.8,VALID,15.8,VALID,16.99,VALID,17.0,VALID,16.9,VALID,16.23,VALID,16.3,VALID,16.2,VALID,541.443,VALID,568.237,VALID,505.981,VALID,324.0,VALID,311.0,VALID,258.0,VALID,0.495,VALID,1.0,VALID,0.0,VALID,0.0,VALID,12.342,
6/3/17,12:30:02 AM,VALID,906.888,VALID,906.9,VALID,906.8,VALID,5.783,VALID,5.8,VALID,5.7,VALID,93.213,VALID,93.3,VALID,93.2,VALID,0.011,VALID,0.034,VALID,0.0,VALID,15.96,VALID,15.997,VALID,15.935,VALID,21.456,VALID,21.477,VALID,21.441,VALID,11.549,VALID,11.565,VALID,11.52,VALID,15.8,VALID,15.8,VALID,15.8,VALID,16.99,VALID,17.0,VALID,16.9,VALID,16.25,VALID,16.3,VALID,16.2,VALID,501.587,VALID,505.371,VALID,498.047,VALID,273.0,VALID,263.0,VALID,162.0,VALID,0.309,VALID,0.797,VALID,0.0,VALID,0.0,VALID,12.338,
6/3/17,12:40:02 AM,VALID,906.817,VALID,906.9,VALID,906.7,VALID,6.007,VALID,6.2,VALID,5.8,VALID,93.243,VALID,93.3,VALID,93.2,VALID,0.002,VALID,0.01,VALID,0.0,VALID,15.976,VALID,15.997,VALID,15.956,VALID,21.453,VALID,21.477,VALID,21.441,VALID,11.56,VALID,11.587,VALID,11.542,VALID,15.77,VALID,15.8,VALID,15.7,VALID,16.98,VALID,17.0,VALID,16.9,VALID,16.23,VALID,16.3,VALID,16.2,VALID,489.929,VALID,497.437,VALID,484.619,VALID,210.0,VALID,266.0,VALID,163.0,VALID,0.524,VALID,1.0,VALID,0.0,VALID,0.0,VALID,12.335,
6/3/17,12:50:02 AM,VALID,906.685,VALID,906.8,VALID,906.6,VALID,6.467,VALID,7.0,VALID,6.2,VALID,93.36,VALID,93.6,VALID,93.3,VALID,0.011,VALID,0.043,VALID,0.0,VALID,15.959,VALID,15.976,VALID,15.935,VALID,21.453,VALID,21.477,VALID,21.441,VALID,11.531,VALID,11.542,VALID,11.497,VALID,15.73,VALID,15.8,VALID,15.7,VALID,16.99,VALID,17.0,VALID,16.9,VALID,16.24,VALID,16.3,VALID,16.2,VALID,482.422,VALID,485.229,VALID,480.957,VALID,256.0,VALID,306.0,VALID,136.0,VALID,0.568,VALID,1.602,VALID,0.0,VALID,0.0,VALID,12.324,
6/3/17,1:00:02 AM,VALID,906.467,VALID,906.6,VALID,906.4,VALID,7.115,VALID,7.2,VALID,7.0,VALID,93.487,VALID,93.6,VALID,93.4,VALID,0.003,VALID,0.017,VALID,0.0,VALID,15.941,VALID,15.976,VALID,15.914,VALID,21.444,VALID,21.459,VALID,21.422,VALID,11.54,VALID,11.565,VALID,11.497,VALID,15.71,VALID,15.8,VALID,15.7,VALID,17.0,VALID,17.0,VALID,17.0,VALID,16.25,VALID,16.3,VALID,16.2,VALID,493.652,VALID,504.761,VALID,486.45,VALID,275.0,VALID,276.0,VALID,247.0,VALID,0.389,VALID,1.203,VALID,0.0,VALID,0.0,VALID,12.313,
6/3/17,1:10:02 AM,VALID,906.288,VALID,906.4,VALID,906.2,VALID,7.015,VALID,7.1,VALID,6.9,VALID,93.335,VALID,93.4,VALID,93.3,VALID,0.008,VALID,0.027,VALID,0.0,VALID,15.949,VALID,15.976,VALID,15.935,VALID,21.433,VALID,21.441,VALID,21.422,VALID,11.538,VALID,11.565,VALID,11.497,VALID,15.7,VALID,15.7,VALID,15.7,VALID,16.98,VALID,17.0,VALID,16.9,VALID,16.21,VALID,16.3,VALID,16.2,VALID,513.367,VALID,520.02,VALID,507.812,VALID,295.0,VALID,290.0,VALID,325.0,VALID,0.598,VALID,1.102,VALID,0.102,VALID,0.0,VALID,12.322,
6/3/17,1:20:02 AM,VALID,906.2,VALID,906.2,VALID,906.2,VALID,7.148,VALID,7.5,VALID,6.9,VALID,93.447,VALID,93.6,VALID,93.3,VALID,0.008,VALID,0.032,VALID,0.0,VALID,15.927,VALID,15.935,VALID,15.914,VALID,21.428,VALID,21.441,VALID,21.422,VALID,11.531,VALID,11.542,VALID,11.497,VALID,15.7,VALID,15.7,VALID,15.7,VALID,16.95,VALID,17.0,VALID,16.9,VALID,16.26,VALID,16.3,VALID,16.2,VALID,525.33,VALID,529.785,VALID,520.02,VALID,269.0,VALID,262.0,VALID,297.0,VALID,0.817,VALID,1.297,VALID,0.203,VALID,0.0,VALID,12.321,
6/3/17,1:30:02 AM,VALID,906.18,VALID,906.2,VALID,906.1,VALID,7.392,VALID,7.6,VALID,7.1,VALID,93.438,VALID,93.6,VALID,93.2,VALID,0.008,VALID,0.031,VALID,0.0,VALID,15.924,VALID,15.935,VALID,15.914,VALID,21.426,VALID,21.441,VALID,21.404,VALID,11.531,VALID,11.565,VALID,11.497,VALID,15.7,VALID,15.7,VALID,15.7,VALID,16.99,VALID,17.0,VALID,16.9,VALID,16.25,VALID,16.3,VALID,16.2,VALID,541.443,VALID,556.641,VALID,531.006,VALID,275.0,VALID,273.0,VALID,329.0,VALID,0.649,VALID,1.0,VALID,0.102,VALID,0.0,VALID,12.316,
6/3/17,1:40:02 AM,VALID,906.197,VALID,906.2,VALID,906.1,VALID,7.303,VALID,7.4,VALID,7.1,VALID,93.387,VALID,93.5,VALID,93.3,VALID,0.004,VALID,0.014,VALID,0.0,VALID,15.914,VALID,15.914,VALID,15.914,VALID,21.411,VALID,21.422,VALID,21.404,VALID,11.524,VALID,11.542,VALID,11.497,VALID,15.7,VALID,15.7,VALID,15.7,VALID,16.99,VALID,17.0,VALID,16.9,VALID,16.23,VALID,16.3,VALID,16.2,VALID,526.001,VALID,545.044,VALID,510.864,VALID,267.0,VALID,268.0,VALID,272.0,VALID,0.841,VALID,1.297,VALID,0.102,VALID,0.0,VALID,12.312,
6/3/17,1:50:02 AM,VALID,906.128,VALID,906.2,VALID,906.1,VALID,7.268,VALID,7.4,VALID,7.1,VALID,93.288,VALID,93.4,VALID,93.2,VALID,0.002,VALID,0.01,VALID,0.0,VALID,15.91,VALID,15.914,VALID,15.893,VALID,21.409,VALID,21.422,VALID,21.349,VALID,11.522,VALID,11.542,VALID,11.497,VALID,15.7,VALID,15.7,VALID,15.7,VALID,16.97,VALID,17.0,VALID,16.9,VALID,16.25,VALID,16.3,VALID,16.2,VALID,513.062,VALID,515.137,VALID,511.475,VALID,273.0,VALID,275.0,VALID,212.0,VALID,0.747,VALID,1.297,VALID,0.102,VALID,0.0,VALID,12.308,
