,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
9/20/17,12:00:02 AM,VALID,905.882,VALID,905.9,VALID,905.8,VALID,16.8,VALID,16.8,VALID,16.8,VALID,91.305,VALID,92.6,VALID,90.3,VALID,0.015,VALID,0.037,VALID,0.0,VALID,2.69,VALID,2.69,VALID,2.69,VALID,16.508,VALID,16.532,VALID,16.491,VALID,6.35,VALID,6.372,VALID,6.323,VALID,19.9,VALID,19.9,VALID,19.9,VALID,18.2,VALID,18.2,VALID,18.2,VALID,18.4,VALID,18.4,VALID,18.4,VALID,439.27,VALID,440.063,VALID,438.843,VALID,24.0,VALID,65.0,VALID,105.0,VALID,1.481,VALID,3.0,VALID,0.102,VALID,0.0,VALID,12.41,
9/20/17,12:10:02 AM,VALID,905.857,VALID,905.9,VALID,905.8,VALID,16.765,VALID,16.8,VALID,16.7,VALID,90.955,VALID,91.9,VALID,89.8,VALID,0.015,VALID,0.041,VALID,0.0,VALID,2.69,VALID,2.69,VALID,2.69,VALID,16.509,VALID,16.532,VALID,16.491,VALID,6.342,VALID,6.372,VALID,6.298,VALID,19.9,VALID,19.9,VALID,19.9,VALID,18.21,VALID,18.3,VALID,18.2,VALID,18.41,VALID,18.5,VALID,18.4,VALID,437.988,VALID,438.843,VALID,437.012,VALID,30.0,VALID,45.0,VALID,358.0,VALID,1.617,VALID,3.5,VALID,0.203,VALID,0.0,VALID,12.407,
9/20/17,12:20:02 AM,VALID,905.913,VALID,906.0,VALID,905.8,VALID,16.72,VALID,16.8,VALID,16.7,VALID,90.382,VALID,91.4,VALID,89.0,VALID,0.023,VALID,0.059,VALID,0.0,VALID,2.69,VALID,2.69,VALID,2.69,VALID,16.495,VALID,16.512,VALID,16.471,VALID,6.357,VALID,6.372,VALID,6.323,VALID,19.9,VALID,19.9,VALID,19.9,VALID,18.2,VALID,18.2,VALID,18.2,VALID,18.43,VALID,18.5,VALID,18.4,VALID,435.913,VALID,437.012,VALID,434.57,VALID,46.0,VALID,40.0,VALID,213.0,VALID,1.848,VALID,3.703,VALID,0.203,VALID,0.0,VALID,12.404,
9/20/17,12:30:02 AM,VALID,905.995,VALID,906.1,VALID,905.9,VALID,16.7,VALID,16.7,VALID,16.7,VALID,90.382,VALID,91.8,VALID,89.3,VALID,0.008,VALID,0.041,VALID,0.0,VALID,2.69,VALID,2.69,VALID,2.69,VALID,16.502,VALID,16.512,VALID,16.491,VALID,6.352,VALID,6.372,VALID,6.323,VALID,19.9,VALID,19.9,VALID,19.9,VALID,18.2,VALID,18.2,VALID,18.2,VALID,18.42,VALID,18.5,VALID,18.4,VALID,432.922,VALID,434.57,VALID,431.519,VALID,41.0,VALID,50.0,VALID,163.0,VALID,1.633,VALID,3.0,VALID,0.398,VALID,0.0,VALID,12.402,
9/20/17,12:40:02 AM,VALID,905.992,VALID,906.0,VALID,905.9,VALID,16.7,VALID,16.7,VALID,16.7,VALID,90.494,VALID,91.3,VALID,89.4,VALID,0.01,VALID,0.034,VALID,0.0,VALID,2.69,VALID,2.69,VALID,2.69,VALID,16.504,VALID,16.512,VALID,16.491,VALID,6.342,VALID,6.372,VALID,6.298,VALID,19.9,VALID,19.9,VALID,19.9,VALID,18.21,VALID,18.3,VALID,18.2,VALID,18.43,VALID,18.5,VALID,18.4,VALID,430.298,VALID,431.519,VALID,429.077,VALID,29.0,VALID,19.0,VALID,246.0,VALID,1.681,VALID,3.297,VALID,0.203,VALID,0.0,VALID,12.38,
9/20/17,12:50:02 AM,VALID,905.987,VALID,906.0,VALID,905.9,VALID,16.7,VALID,16.7,VALID,16.7,VALID,89.867,VALID,90.7,VALID,89.1,VALID,0.038,VALID,0.057,VALID,0.014,VALID,2.69,VALID,2.69,VALID,2.69,VALID,16.502,VALID,16.512,VALID,16.491,VALID,6.345,VALID,6.372,VALID,6.298,VALID,19.9,VALID,19.9,VALID,19.9,VALID,18.22,VALID,18.3,VALID,18.2,VALID,18.42,VALID,18.5,VALID,18.4,VALID,427.307,VALID,428.467,VALID,426.025,VALID,80.0,VALID,83.0,VALID,186.0,VALID,1.677,VALID,3.398,VALID,0.102,VALID,0.0,VALID,12.388,
9/20/17,1:00:02 AM,VALID,905.997,VALID,906.1,VALID,905.9,VALID,16.7,VALID,16.7,VALID,16.7,VALID,90.556,VALID,93.0,VALID,88.9,VALID,0.009,VALID,0.05,VALID,0.0,VALID,2.69,VALID,2.69,VALID,2.69,VALID,16.503,VALID,16.512,VALID,16.491,VALID,6.355,VALID,6.372,VALID,6.323,VALID,19.9,VALID,19.9,VALID,19.9,VALID,18.22,VALID,18.3,VALID,18.2,VALID,18.43,VALID,18.5,VALID,18.4,VALID,424.316,VALID,425.415,VALID,422.974,VALID,79.0,VALID,57.0,VALID,107.0,VALID,1.366,VALID,3.398,VALID,0.297,VALID,0.0,VALID,12.392,
9/20/17,1:10:02 AM,VALID,906.0,VALID,906.1,VALID,905.9,VALID,16.605,VALID,16.7,VALID,16.5,VALID,91.588,VALID,93.3,VALID,89.7,VALID,0.004,VALID,0.026,VALID,0.0,VALID,2.69,VALID,2.69,VALID,2.69,VALID,16.489,VALID,16.512,VALID,16.45,VALID,6.352,VALID,6.372,VALID,6.323,VALID,19.9,VALID,19.9,VALID,19.9,VALID,18.21,VALID,18.3,VALID,18.2,VALID,18.42,VALID,18.5,VALID,18.4,VALID,420.288,VALID,422.363,VALID,418.091,VALID,87.0,VALID,82.0,VALID,65.0,VALID,2.123,VALID,3.398,VALID,1.0,VALID,0.0,VALID,12.39,
9/20/17,1:20:02 AM,VALID,906.007,VALID,906.1,VALID,905.9,VALID,16.46,VALID,16.5,VALID,16.4,VALID,92.742,VALID,95.8,VALID,90.5,VALID,0.017,VALID,0.045,VALID,0.0,VALID,2.69,VALID,2.69,VALID,2.69,VALID,16.491,VALID,16.512,VALID,16.471,VALID,6.345,VALID,6.372,VALID,6.298,VALID,19.9,VALID,19.9,VALID,19.9,VALID,18.21,VALID,18.3,VALID,18.2,VALID,18.42,VALID,18.5,VALID,18.4,VALID,415.955,VALID,418.091,VALID,414.429,VALID,91.0,VALID,94.0,VALID,44.0,VALID,2.221,VALID,3.797,VALID,0.602,VALID,0.0,VALID,12.387,
9/20/17,1:30:02 AM,VALID,906.06,VALID,906.1,VALID,906.0,VALID,16.303,VALID,16.4,VALID,16.2,VALID,95.682,VALID,100.0,VALID,91.6,VALID,0.009,VALID,0.031,VALID,0.0,VALID,2.69,VALID,2.69,VALID,2.69,VALID,16.491,VALID,16.512,VALID,16.471,VALID,6.355,VALID,6.397,VALID,6.323,VALID,19.9,VALID,19.9,VALID,19.9,VALID,18.21,VALID,18.3,VALID,18.2,VALID,18.4,VALID,18.4,VALID,18.4,VALID,411.804,VALID,413.818,VALID,409.546,VALID,83.0,VALID,76.0,VALID,60.0,VALID,2.358,VALID,4.102,VALID,0.797,VALID,0.0,VALID,12.384,
9/20/17,1:40:02 AM,VALID,906.032,VALID,906.1,VALID,906.0,VALID,16.165,VALID,16.2,VALID,16.1,VALID,95.972,VALID,99.5,VALID,93.0,VALID,0.008,VALID,0.041,VALID,0.0,VALID,2.69,VALID,2.69,VALID,2.69,VALID,16.489,VALID,16.491,VALID,16.471,VALID,6.342,VALID,6.372,VALID,6.323,VALID,19.9,VALID,19.9,VALID,19.9,VALID,18.2,VALID,18.2,VALID,18.2,VALID,18.42,VALID,18.5,VALID,18.4,VALID,406.86,VALID,408.936,VALID,404.663,VALID,79.0,VALID,67.0,VALID,102.0,VALID,2.316,VALID,3.898,VALID,0.5,VALID,0.0,VALID,12.38,
9/20/17,1:50:02 AM,VALID,906.05,VALID,906.1,VALID,906.0,VALID,16.1,VALID,16.1,VALID,16.1,VALID,96.088,VALID,99.4,VALID,92.8,VALID,0.002,VALID,0.013,VALID,0.0,VALID,2.69,VALID,2.69,VALID,2.69,VALID,16.487,VALID,16.512,VALID,16.471,VALID,6.35,VALID,6.372,VALID,6.323,VALID,19.9,VALID,19.9,VALID,19.9,VALID,18.24,VALID,18.3,VALID,18.2,VALID,18.46,VALID,18.5,VALID,18.4,VALID,402.71,VALID,404.663,VALID,401.001,VALID,57.0,VALID,33.0,VALID,9.0,VALID,1.769,VALID,3.5,VALID,0.102,VALID,0.0,VALID,12.373,
