,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
1/15/18,12:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.012,VALID,0.024,VALID,0.0,VALID,10.448,VALID,10.448,VALID,10.448,VALID,22.853,VALID,22.865,VALID,22.848,VALID,12.306,VALID,12.326,VALID,12.282,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.0,VALID,22.0,VALID,22.0,VALID,22.29,VALID,22.3,VALID,22.2,VALID,408.264,VALID,409.546,VALID,406.494,VALID,308.0,VALID,319.0,VALID,314.0,VALID,1.495,VALID,2.797,VALID,0.602,VALID,0.0,VALID,12.427,
1/15/18,12:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.003,VALID,0.016,VALID,0.0,VALID,10.448,VALID,10.448,VALID,10.448,VALID,22.839,VALID,22.848,VALID,22.83,VALID,12.284,VALID,12.326,VALID,12.259,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.0,VALID,22.0,VALID,22.0,VALID,22.28,VALID,22.3,VALID,22.2,VALID,411.499,VALID,412.598,VALID,410.156,VALID,316.0,VALID,321.0,VALID,332.0,VALID,1.415,VALID,2.5,VALID,0.398,VALID,0.0,VALID,12.425,
1/15/18,12:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.011,VALID,0.039,VALID,0.0,VALID,10.446,VALID,10.448,VALID,10.425,VALID,22.831,VALID,22.848,VALID,22.812,VALID,12.275,VALID,12.304,VALID,12.237,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.0,VALID,22.0,VALID,22.0,VALID,22.28,VALID,22.3,VALID,22.2,VALID,414.185,VALID,415.649,VALID,413.208,VALID,319.0,VALID,312.0,VALID,315.0,VALID,1.334,VALID,2.602,VALID,0.602,VALID,0.0,VALID,12.418,
1/15/18,12:30:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.019,VALID,0.05,VALID,0.001,VALID,10.438,VALID,10.448,VALID,10.425,VALID,22.819,VALID,22.83,VALID,22.795,VALID,12.273,VALID,12.282,VALID,12.259,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.0,VALID,22.0,VALID,22.0,VALID,22.27,VALID,22.3,VALID,22.2,VALID,416.748,VALID,418.091,VALID,415.649,VALID,316.0,VALID,315.0,VALID,346.0,VALID,1.403,VALID,2.0,VALID,0.5,VALID,0.0,VALID,12.399,
1/15/18,12:40:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.008,VALID,0.036,VALID,0.0,VALID,10.428,VALID,10.448,VALID,10.425,VALID,22.804,VALID,22.812,VALID,22.795,VALID,12.244,VALID,12.282,VALID,12.215,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.0,VALID,22.0,VALID,22.0,VALID,22.28,VALID,22.3,VALID,22.2,VALID,419.067,VALID,419.922,VALID,418.091,VALID,326.0,VALID,334.0,VALID,314.0,VALID,1.216,VALID,1.797,VALID,0.898,VALID,0.0,VALID,12.411,
1/15/18,12:50:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.003,VALID,0.019,VALID,0.0,VALID,10.425,VALID,10.448,VALID,10.402,VALID,22.79,VALID,22.812,VALID,22.777,VALID,12.251,VALID,12.282,VALID,12.215,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.0,VALID,22.0,VALID,22.0,VALID,22.26,VALID,22.3,VALID,22.2,VALID,421.753,VALID,422.974,VALID,420.532,VALID,319.0,VALID,332.0,VALID,318.0,VALID,0.93,VALID,1.297,VALID,0.602,VALID,0.0,VALID,12.413,
1/15/18,1:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.003,VALID,0.022,VALID,0.0,VALID,10.415,VALID,10.425,VALID,10.402,VALID,22.775,VALID,22.777,VALID,22.759,VALID,12.242,VALID,12.259,VALID,12.193,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.0,VALID,22.0,VALID,22.0,VALID,22.29,VALID,22.3,VALID,22.2,VALID,424.072,VALID,424.805,VALID,422.974,VALID,313.0,VALID,307.0,VALID,323.0,VALID,1.311,VALID,1.797,VALID,0.797,VALID,0.0,VALID,12.411,
1/15/18,1:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.001,VALID,0.007,VALID,0.0,VALID,10.402,VALID,10.425,VALID,10.379,VALID,22.761,VALID,22.777,VALID,22.759,VALID,12.239,VALID,12.259,VALID,12.193,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.0,VALID,22.0,VALID,22.0,VALID,22.29,VALID,22.3,VALID,22.2,VALID,426.086,VALID,426.636,VALID,424.805,VALID,319.0,VALID,319.0,VALID,308.0,VALID,1.25,VALID,1.797,VALID,0.703,VALID,0.0,VALID,12.407,
1/15/18,1:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.001,VALID,0.006,VALID,0.0,VALID,10.376,VALID,10.402,VALID,10.356,VALID,22.752,VALID,22.759,VALID,22.741,VALID,12.228,VALID,12.259,VALID,12.193,VALID,22.8,VALID,22.8,VALID,22.8,VALID,22.0,VALID,22.0,VALID,22.0,VALID,22.27,VALID,22.3,VALID,22.2,VALID,427.673,VALID,428.467,VALID,427.246,VALID,313.0,VALID,321.0,VALID,307.0,VALID,1.288,VALID,1.898,VALID,0.703,VALID,0.0,VALID,12.403,
