,,,PA_10min,,PA_10min,,PA_10min,,TA_10min,,TA_10min,,TA_10min,,UR_10min,,UR_10min,,UR_10min,,RG_10min,,RG_10min,,RG_10min,,US_20_10min,,US_20_10min,,US_20_10min,,US_60_10min,,US_60_10min,,US_60_10min,,US_40_10min,,US_40_10min,,US_40_10min,,TS_20_10min,,TS_20_10min,,TS_20_10min,,TS_60_10min,,TS_60_10min,,TS_60_10min,,TS_40_10min,,TS_40_10min,,TS_40_10min,,UF_10min,,UF_10min,,UF_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,VV_DV_10min,,SParServer,,Charger,
date,time,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,Avg,status,Max,status,Min,status,DirAvg10m,status,GustDir,status,LullDir,status,SpdAvg10m,status,SpdMax10m,status,SpdMin10m,status,PP_10min,status,External_DC,
12/27/17,12:00:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.001,VALID,0.012,VALID,0.0,VALID,8.92,VALID,8.932,VALID,8.908,VALID,19.737,VALID,19.756,VALID,19.718,VALID,10.833,VALID,10.838,VALID,10.792,VALID,22.2,VALID,22.2,VALID,22.2,VALID,21.83,VALID,21.9,VALID,21.8,VALID,21.81,VALID,21.9,VALID,21.8,VALID,333.618,VALID,333.862,VALID,333.252,VALID,106.0,VALID,70.0,VALID,68.0,VALID,1.664,VALID,3.398,VALID,0.602,VALID,0.01,VALID,12.432,
12/27/17,12:10:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.026,VALID,0.044,VALID,0.007,VALID,8.911,VALID,8.932,VALID,8.908,VALID,19.733,VALID,19.737,VALID,19.718,VALID,10.833,VALID,10.861,VALID,10.792,VALID,22.2,VALID,22.2,VALID,22.2,VALID,21.8,VALID,21.8,VALID,21.8,VALID,21.8,VALID,21.8,VALID,21.8,VALID,334.412,VALID,335.083,VALID,333.862,VALID,118.0,VALID,127.0,VALID,98.0,VALID,1.441,VALID,2.297,VALID,0.398,VALID,0.05,VALID,12.427,
12/27/17,12:20:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.011,VALID,0.039,VALID,0.0,VALID,8.899,VALID,8.908,VALID,8.885,VALID,19.724,VALID,19.737,VALID,19.718,VALID,10.822,VALID,10.838,VALID,10.792,VALID,22.2,VALID,22.2,VALID,22.2,VALID,21.81,VALID,21.9,VALID,21.8,VALID,21.81,VALID,21.9,VALID,21.8,VALID,335.938,VALID,336.304,VALID,335.083,VALID,29.0,VALID,25.0,VALID,46.0,VALID,1.359,VALID,2.102,VALID,0.5,VALID,0.0,VALID,12.401,
12/27/17,12:30:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.0,VALID,0.004,VALID,0.0,VALID,8.894,VALID,8.908,VALID,8.885,VALID,19.733,VALID,19.737,VALID,19.718,VALID,10.849,VALID,10.884,VALID,10.838,VALID,22.2,VALID,22.2,VALID,22.2,VALID,21.81,VALID,21.9,VALID,21.8,VALID,21.8,VALID,21.8,VALID,21.8,VALID,335.754,VALID,336.304,VALID,335.693,VALID,25.0,VALID,41.0,VALID,31.0,VALID,1.272,VALID,2.102,VALID,0.5,VALID,0.0,VALID,12.408,
12/27/17,12:40:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.013,VALID,0.03,VALID,0.0,VALID,8.89,VALID,8.908,VALID,8.885,VALID,19.729,VALID,19.737,VALID,19.718,VALID,10.831,VALID,10.861,VALID,10.792,VALID,22.2,VALID,22.2,VALID,22.2,VALID,21.85,VALID,21.9,VALID,21.8,VALID,21.8,VALID,21.8,VALID,21.8,VALID,335.693,VALID,335.693,VALID,335.693,VALID,323.0,VALID,328.0,VALID,334.0,VALID,1.561,VALID,2.602,VALID,0.398,VALID,0.0,VALID,12.412,
12/27/17,12:50:02 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.003,VALID,0.026,VALID,0.0,VALID,8.887,VALID,8.908,VALID,8.885,VALID,19.733,VALID,19.737,VALID,19.718,VALID,10.847,VALID,10.884,VALID,10.838,VALID,22.2,VALID,22.2,VALID,22.2,VALID,21.8,VALID,21.8,VALID,21.8,VALID,21.8,VALID,21.8,VALID,21.8,VALID,335.876,VALID,336.304,VALID,335.693,VALID,307.0,VALID,300.0,VALID,282.0,VALID,1.934,VALID,2.898,VALID,0.703,VALID,0.0,VALID,12.414,
12/27/17,1:00:03 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.0,VALID,0.003,VALID,0.0,VALID,8.887,VALID,8.908,VALID,8.885,VALID,19.735,VALID,19.756,VALID,19.718,VALID,10.84,VALID,10.861,VALID,10.792,VALID,22.2,VALID,22.2,VALID,22.2,VALID,21.83,VALID,21.9,VALID,21.8,VALID,21.81,VALID,21.9,VALID,21.8,VALID,337.463,VALID,338.135,VALID,336.914,VALID,291.0,VALID,295.0,VALID,298.0,VALID,1.38,VALID,2.398,VALID,0.797,VALID,0.0,VALID,12.412,
12/27/17,1:10:03 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.004,VALID,0.026,VALID,0.0,VALID,8.887,VALID,8.908,VALID,8.885,VALID,19.727,VALID,19.737,VALID,19.699,VALID,10.82,VALID,10.838,VALID,10.792,VALID,22.2,VALID,22.2,VALID,22.2,VALID,21.81,VALID,21.9,VALID,21.8,VALID,21.81,VALID,21.9,VALID,21.8,VALID,337.769,VALID,338.745,VALID,336.914,VALID,267.0,VALID,270.0,VALID,276.0,VALID,1.419,VALID,2.297,VALID,0.602,VALID,0.0,VALID,12.409,
12/27/17,1:20:03 AM,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,0.0,VALID,0.004,VALID,0.0,VALID,8.885,VALID,8.885,VALID,8.885,VALID,19.723,VALID,19.737,VALID,19.718,VALID,10.833,VALID,10.861,VALID,10.815,VALID,22.2,VALID,22.2,VALID,22.2,VALID,21.83,VALID,21.9,VALID,21.8,VALID,21.82,VALID,21.9,VALID,21.8,VALID,339.233,VALID,339.966,VALID,338.745,VALID,266.0,VALID,274.0,VALID,269.0,VALID,1.02,VALID,1.703,VALID,0.398,VALID,0.0,VALID,12.405,
